"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.295752042E0,1.119421735E0,-5.745122682E0,-9.674489608E0,1.130731130E1
1.305756042E0,1.723084259E0,-5.507329286E0,-9.571877990E0,1.117678592E1
1.315760042E0,2.476868564E0,-5.349718173E0,-9.220530496E0,1.094406437E1
1.325764042E0,3.250505188E0,-5.135580856E0,-8.676675705E0,1.059361487E1
1.335768042E0,3.872790436E0,-4.790246639E0,-8.041117278E0,1.012938970E1
1.345772042E0,3.908846999E0,-4.549355387E0,-7.775786419E0,9.820314340E0
1.355776042E0,3.629732499E0,-4.722193235E0,-7.480675106E0,9.562142385E0
1.365780042E0,3.394415690E0,-5.071693009E0,-7.164729579E0,9.411560858E0
1.375784042E0,2.970568569E0,-5.264825372E0,-6.957158686E0,9.216546034E0
1.385788042E0,2.838203102E0,-5.497517658E0,-6.558565689E0,9.016256493E0
1.395792042E0,3.057157062E0,-5.695656407E0,-6.191814875E0,8.951272684E0
1.405796042E0,3.188725846E0,-5.861778728E0,-6.132532879E0,9.062912440E0
1.415800042E0,3.656333822E0,-6.069727936E0,-6.363218985E0,9.523703591E0
1.425804042E0,3.942532224E0,-6.248694835E0,-6.669669219E0,9.953604119E0
1.435808042E0,3.913307255E0,-6.462833905E0,-6.919444145E0,1.024504285E1
1.445812042E0,3.929610462E0,-6.660591416E0,-7.084114602E0,1.048761155E1
1.455816042E0,4.027841346E0,-6.835370539E0,-7.223033921E0,1.072930638E1
1.465820042E0,4.046845382E0,-6.814917564E0,-7.190725130E0,1.070170953E1
1.475824042E0,4.410036119E0,-6.731613452E0,-7.005887042E0,1.066984027E1
1.485828042E0,4.681391948E0,-6.593453102E0,-6.784555897E0,1.055553187E1
1.495832042E0,4.546901895E0,-6.203094739E0,-6.595487348E0,1.013178931E1
1.505837042E0,4.258333617E0,-5.576805902E0,-6.553317229E0,9.601048691E0
1.515841042E0,2.784690846E0,-4.518493783E0,-6.808100295E0,8.632584712E0
1.525845042E0,8.100799808E-1,-2.630733073E0,-7.192372291E0,7.701117143E0
1.535849042E0,-1.136667733E0,2.723972189E-1,-7.242920886E0,7.336628431E0
1.545853042E0,-3.457749222E0,4.743930259E0,-5.885682145E0,8.312770795E0
1.555857042E0,-5.107906569E0,1.222831484E1,-1.990679306E0,1.340094017E1
1.565861042E0,-4.331167412E0,1.609288234E1,4.120546904E0,1.716737545E1
1.575865042E0,-3.018144439E0,1.445097365E1,1.609854010E1,2.184268365E1
1.585869042E0,-4.354468859E0,1.330394290E1,2.765052154E1,3.099205765E1
1.595873042E0,-5.820251217E0,1.249148398E1,3.260668000E1,3.539926661E1
1.605877042E0,-5.691215447E0,1.285078369E1,3.231284104E1,3.523708658E1
1.615881042E0,-5.802713664E0,1.489699342E1,2.699365235E1,3.137274559E1
1.625885042E0,-6.157933769E0,1.697119728E1,2.179390590E1,2.830045971E1
1.635889042E0,-6.771628872E0,1.775529720E1,1.999596427E1,2.758521567E1
1.645892542E0,-7.635801737E0,1.544478748E1,1.791677625E1,2.485674555E1
1.655896542E0,-7.626581848E0,1.007115770E1,1.387342545E1,1.876339260E1
1.665900542E0,-7.588975480E0,5.127239218E0,8.528469254E0,1.251462819E1
1.675904542E0,-6.435342636E0,1.974172032E0,3.257035943E0,7.477919042E0
1.685908542E0,-3.771199450E0,1.376569051E-1,-1.191676583E0,3.957396593E0
1.695912542E0,-5.692375535E-1,-6.326412517E-1,-4.369321371E0,4.451430735E0
1.705916542E0,2.202257296E0,-9.923584503E-1,-6.232108038E0,6.683852414E0
1.715920542E0,4.895216731E0,-7.262516659E-1,-6.202369684E0,7.934732385E0
1.725924542E0,6.872036090E0,5.143210888E-2,-4.991490844E0,8.493674478E0
1.735928542E0,6.114009485E0,4.605331367E-1,-3.509767807E0,7.064819375E0
1.745932542E0,5.593158810E0,1.073806071E-1,-2.928003763E0,6.314124017E0
1.755936542E0,4.857230587E0,-1.133197410E0,-3.459165418E0,6.069814720E0
1.765940542E0,3.942066493E0,-2.692583751E0,-4.711885178E0,6.707589539E0
1.775944542E0,3.274562387E0,-4.348449150E0,-6.145166958E0,8.209436386E0
1.785948542E0,2.610860142E0,-5.788837636E0,-7.401105611E0,9.752107265E0
1.795952542E0,3.021978751E0,-6.502480366E0,-8.585177890E0,1.118570006E1
1.805957542E0,4.656190449E0,-6.493466883E0,-9.714706757E0,1.257858295E1
1.815961542E0,5.142132661E0,-6.446804933E0,-1.037594733E1,1.325379587E1
1.825965542E0,7.720858845E0,-6.764130403E0,-9.684742700E0,1.411238331E1
1.835969542E0,9.132457979E0,-6.077264412E0,-9.186926547E0,1.430854817E1
1.845973542E0,1.127208692E1,-5.432618827E0,-9.085532320E0,1.546351151E1
1.855977542E0,1.289618966E1,-5.481264153E0,-8.617938085E0,1.645067844E1
1.865981542E0,1.051083557E1,-5.440035435E0,-8.227517742E0,1.441401048E1
1.875985542E0,7.369975035E0,-5.410918640E0,-7.226500150E0,1.165404981E1
1.885989542E0,4.636522170E0,-6.025917088E0,-6.299404812E0,9.873779194E0
1.895993542E0,2.930189452E0,-6.840618415E0,-5.979734609E0,9.546585595E0
1.905997542E0,2.051933568E0,-7.206597397E0,-6.926884142E0,1.020427368E1
1.916001542E0,4.382833117E0,-6.704396417E0,-8.828428493E0,1.192054139E1
1.926005542E0,7.104051268E0,-6.157763615E0,-1.018246764E1,1.385886880E1
1.936009542E0,4.418705201E0,-6.377552265E0,-9.943428783E0,1.261229180E1
1.946013542E0,1.034836718E0,-6.595692000E0,-8.707774706E0,1.097266514E1
1.956017542E0,1.261132150E0,-6.009114529E0,-7.888031909E0,9.996047175E0
1.966021542E0,2.675137998E0,-4.887490805E0,-9.239528099E0,1.078947678E1
1.976025542E0,5.494353145E0,-3.880916312E0,-1.148955890E1,1.331387966E1
1.986029542E0,8.292319509E0,-3.352901044E0,-1.184691266E1,1.484432039E1
1.996033542E0,8.773501503E0,-3.335054465E0,-1.011772493E1,1.380091572E1
2.006037542E0,8.127508135E0,-3.343664490E0,-7.002298021E0,1.123693278E1
2.016041542E0,8.293549179E0,-2.859623500E0,-1.458944625E-1,8.773921001E0
2.026045542E0,7.080875829E0,-2.241115845E0,1.164047320E0,7.517739614E0
2.036049542E0,7.220119084E0,-2.228247001E0,-1.701243301E0,7.745284568E0
2.046053542E0,6.123787199E0,-1.407190919E0,-3.191258860E0,7.047346242E0
2.056057542E0,4.188254153E0,2.208841261E-1,-4.230262889E0,5.956961201E0
2.066061542E0,2.888311986E0,1.179883334E0,-2.937679735E0,4.285374317E0
2.076065542E0,1.223313528E0,3.622329631E0,6.575053668E-1,3.879443421E0
2.086069542E0,-8.823682308E-1,6.551257839E0,5.789277931E0,8.787109419E0
2.096073542E0,-4.342575622E0,8.633292289E0,1.131240230E1,1.487824400E1
2.106078542E0,-6.262755049E0,1.085739771E1,1.511124709E1,1.963300727E1
2.116082542E0,-8.644880885E0,1.325359370E1,1.756945632E1,2.364481987E1
2.126086542E0,-1.030920136E1,1.564391558E1,1.974839550E1,2.722151451E1
2.136090542E0,-1.112146264E1,1.646257839E1,2.382839547E1,3.102411722E1
2.146094542E0,-1.102750490E1,1.552176139E1,3.036051654E1,3.583701865E1
2.156098542E0,-9.149605524E0,1.293351477E1,3.684780117E1,4.010924502E1
2.166102542E0,-4.746238447E0,1.127714593E1,4.742477343E1,4.897764729E1
2.176106542E0,-3.846311247E-1,1.235945151E1,4.351467483E1,4.523749450E1
2.186110542E0,3.684056348E0,1.371708143E1,3.135092729E1,3.441818176E1
2.196114542E0,3.191617587E0,1.262774282E1,1.832405002E1,2.248148395E1
2.206118542E0,2.830371926E0,9.143946589E0,1.573536720E1,1.841804944E1
2.216122542E0,1.937637167E0,7.573000887E0,1.445665364E1,1.643470762E1
2.226126542E0,1.484069233E0,5.713093389E0,1.235672788E1,1.369418203E1
2.236130542E0,-1.967396753E-1,3.211472100E0,9.969899129E0,1.047621822E1
2.246134542E0,-2.016801158E0,3.175622821E-1,6.190859440E0,6.518824535E0
2.256138542E0,-1.640636326E0,-1.544169547E0,6.997725499E-1,2.359200874E0
2.266142542E0,-1.424113930E0,-4.033395908E0,-4.248790376E0,6.028980237E0
2.276146542E0,-1.045577176E0,-5.556512555E0,-8.061058037E0,9.846254115E0
2.286150542E0,-9.061129696E-1,-6.516542335E0,-1.108051225E1,1.288658669E1
2.296154542E0,-1.212386179E0,-8.114637828E0,-1.468542127E1,1.682197448E1
2.306158542E0,-4.159752338E-1,-9.657877668E0,-1.769882830E1,2.016670919E1
2.316162542E0,7.631956901E-1,-9.645809015E0,-2.015610314E1,2.235827795E1
2.326166542E0,4.098594117E-1,-9.457050954E0,-2.161399409E1,2.359594326E1
2.336170542E0,-8.167867371E-1,-8.902700411E0,-2.075915455E1,2.260238290E1
2.346174542E0,-1.303608517E0,-8.168457355E0,-1.993084032E1,2.157919106E1
2.356178542E0,-2.150812324E0,-7.831391101E0,-1.819243738E1,1.992288780E1
2.366182542E0,-1.992543545E0,-8.018007912E0,-1.526978148E1,1.736159288E1
2.376186542E0,-2.940821152E0,-8.407925979E0,-1.142561141E1,1.448745128E1
2.386190542E0,-2.482818398E0,-8.136177801E0,-7.968196067E0,1.165563919E1
2.396194542E0,-1.206891623E0,-7.721378662E0,-5.776369618E0,9.718164528E0
2.406199542E0,-2.359480520E-1,-7.123345326E0,-3.511553546E0,7.945358923E0
2.416203542E0,7.824637274E-1,-6.205180441E0,-1.823464141E0,6.514716821E0
2.426207542E0,1.572455599E0,-6.703196568E0,-2.349428206E0,7.274975858E0
2.436211542E0,2.402618865E0,-7.148224059E0,-2.608776779E0,7.979686766E0
2.446215542E0,2.532344899E0,-7.743096975E0,-4.021604413E0,9.085242072E0
2.456219542E0,2.319876671E0,-8.373558969E0,-5.537032557E0,1.030325420E1
2.466223542E0,1.024081861E0,-7.730431321E0,-6.041739653E0,9.864630257E0
2.476227542E0,5.052171202E-1,-6.294152843E0,-5.646399463E0,8.470739711E0
2.486231542E0,-4.031993235E-2,-6.039196115E0,-7.062148951E0,9.292333572E0
2.496235542E0,-5.383252247E-1,-6.078130385E0,-7.760834504E0,9.872386501E0
2.506239542E0,-1.719114292E-2,-5.266245661E0,-7.847715358E0,9.450940441E0
2.516243542E0,1.924646846E-1,-4.561812588E0,-6.873448777E0,8.251755864E0
2.526247542E0,-5.862345323E-2,-4.710837649E0,-6.130464719E0,7.731625039E0
2.536251542E0,-5.385003488E-1,-4.933732048E0,-5.726070115E0,7.577570423E0
2.546255542E0,-5.585508898E-2,-4.615478625E0,-5.572223439E0,7.235705687E0
2.556259542E0,-1.238783945E0,-4.360983242E0,-5.691825897E0,7.276650502E0
2.566263542E0,-4.687237410E0,-3.998999955E0,-5.544899985E0,8.289035591E0
2.576267542E0,-7.152155142E0,-2.015252815E0,-6.202239876E0,9.678964126E0
2.586271542E0,-4.741848065E0,-7.337980825E-1,-7.557930858E0,8.952424340E0
2.596275542E0,-1.703851744E0,-6.302573419E-1,-7.141451814E0,7.368898770E0
2.606279542E0,-1.944221132E0,-1.097916480E0,-4.256439704E0,4.806526330E0
2.616283542E0,-2.689603425E0,-1.509441764E0,-2.991917923E0,4.296970314E0
2.626287542E0,-2.287978647E0,-1.143045875E-1,-1.255197811E0,2.612170242E0
2.636291542E0,-1.716999793E-1,2.002160607E0,-3.595680946E-1,2.041425285E0
2.646295708E0,2.076136948E0,3.716087103E0,3.515547194E0,5.520753577E0
2.656299708E0,4.515679518E0,5.161105707E0,1.029425120E1,1.236931612E1
2.666303708E0,5.385713047E0,5.512637973E0,1.327608677E1,1.535088148E1
2.676307708E0,5.158165727E0,5.123027469E0,1.479367546E1,1.648347408E1
2.686311708E0,5.131500084E0,4.275740193E0,1.441739543E1,1.588947886E1
2.696315708E0,4.147091509E0,3.843911915E0,1.279205426E1,1.398608876E1
2.706319708E0,-1.360884625E0,9.672833676E0,8.847533686E0,1.317932360E1
2.716323708E0,-9.218948239E0,1.532382145E1,2.035390976E1,2.709409812E1
2.726328708E0,-1.001784279E1,1.275275746E1,2.924529114E1,3.344064967E1
2.736332708E0,1.946142234E0,4.587138340E0,3.415063963E1,3.451225137E1
2.746336708E0,9.277581779E0,-5.618224069E-2,3.553450250E1,3.672570691E1
2.756340708E0,7.787235267E0,1.190448668E0,3.661324362E1,3.745113896E1
2.766344708E0,6.762094402E0,2.575151780E0,3.374265600E1,3.450976908E1
2.776348708E0,9.601324568E0,5.300069464E0,2.617646186E1,2.838103813E1
2.786352708E0,7.652084479E0,5.703612129E0,1.952125924E1,2.172936148E1
2.796356708E0,3.600432101E0,3.844374138E0,1.412115444E1,1.507147393E1
2.806360708E0,2.968290202E0,3.569105643E0,8.858937510E0,1.000150167E1
2.816364708E0,1.986980942E0,3.346533134E0,4.851673393E0,6.219816074E0
2.826368708E0,1.581604006E0,2.608782918E0,8.551090962E-1,3.168348326E0
2.836372708E0,3.729641241E0,1.592920415E0,-2.049426867E0,4.543981703E0
2.846376708E0,6.586502516E0,1.153245174E0,-4.430238833E0,8.021159888E0
2.856380708E0,5.846559595E0,-8.076487085E-1,-8.541865810E0,1.038258287E1
2.866384708E0,4.497500525E0,-1.897959423E0,-1.118780281E1,1.220642014E1
2.876388708E0,-5.705224206E0,-1.498342579E0,-1.330479192E1,1.455376589E1
2.886392708E0,-1.451788100E1,-8.789131111E-1,-1.433303064E1,2.042001774E1
2.896396708E0,-1.147856614E1,-2.411435004E0,-1.302636622E1,1.752879677E1
2.906400708E0,-5.982396846E0,-3.829304693E0,-1.129908468E1,1.334623397E1
2.916404708E0,-2.305422792E0,-4.124467754E0,-9.321530036E0,1.045070001E1
2.926408708E0,-3.542845505E-1,-2.662307161E0,-7.868622662E0,8.314362246E0
2.936412708E0,1.165664002E0,-1.366477926E0,-4.205455492E0,4.572952042E0
2.946416708E0,1.437097673E0,-1.610334593E0,-4.730401556E0,5.199531335E0
2.956420708E0,2.369447318E0,-2.588294567E0,-3.745556193E0,5.132517955E0
2.966424708E0,1.741371719E0,-3.338392640E0,-6.596089611E0,7.595106256E0
2.976428708E0,1.711291156E0,-3.773602655E0,-1.177790148E1,1.248549389E1
2.986432708E0,-1.546330714E-1,-4.856533014E0,-1.297101297E1,1.385124549E1
2.996436708E0,-2.791323051E0,-5.163902430E0,-1.235167238E1,1.367556884E1
3.006440708E0,-4.280589874E0,-4.527843481E0,-1.296517511E1,1.438473433E1
3.016444708E0,-4.776023579E0,-4.132331967E0,-1.245719942E1,1.396668844E1
3.026448708E0,-2.909060246E0,-4.126067260E0,-1.253701742E1,1.351531976E1
3.036453708E0,-6.496018316E-1,-4.319800425E0,-1.552261626E1,1.612557824E1
3.046457708E0,-1.126175927E-1,-4.281706692E0,-1.544605398E1,1.602892007E1
3.056461708E0,1.829307264E0,-4.718197540E0,-1.674309272E1,1.749110936E1
3.066465708E0,1.980116750E0,-5.357451700E0,-1.655087837E1,1.750870428E1
3.076469708E0,1.262415321E0,-6.044195484E0,-1.649091166E1,1.760897950E1
3.086473708E0,-1.060884456E-1,-6.381985039E0,-1.726336159E1,1.840556006E1
3.096477708E0,4.328652086E-1,-5.510916553E0,-1.699876573E1,1.787499958E1
3.106481708E0,1.167619822E0,-4.336357985E0,-1.510705464E1,1.576040724E1
3.116485708E0,2.324751787E0,-4.349224199E0,-1.407937024E1,1.491807254E1
3.126489708E0,3.231242706E0,-4.371444495E0,-1.352445193E1,1.457605078E1
3.136493708E0,3.025495559E0,-4.486937822E0,-1.283795958E1,1.393195752E1
3.146497708E0,2.436206734E0,-4.717851677E0,-1.265140767E1,1.372047170E1
3.156501708E0,2.641686662E0,-4.212787900E0,-1.265063233E1,1.359281386E1
3.166505708E0,3.185702836E0,-3.187441505E0,-1.152605021E1,1.237571490E1
3.176509708E0,3.882521372E0,-1.957139093E0,-8.851312156E0,9.861546153E0
