"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.823905000E-1,1.173765100E0,-4.001772997E-1,-8.569506767E0,8.658770849E0
9.923555000E-1,7.405926932E-1,-1.305832067E0,-7.899629862E0,8.041009071E0
1.002321500E0,1.355035217E0,-1.549656282E0,-7.910857685E0,8.174302683E0
1.012286500E0,2.411104491E0,-1.380164211E0,-7.689035958E0,8.175545980E0
1.022252500E0,2.894294565E0,-1.484123320E0,-6.851526396E0,7.584390352E0
1.032217500E0,1.988905700E0,-2.704592178E0,-5.680882832E0,6.598711578E0
1.042183500E0,1.288567139E0,-3.734472211E0,-4.766577694E0,6.190876423E0
1.052148500E0,1.036845383E0,-3.889120540E0,-4.913905894E0,6.351911371E0
1.062114500E0,7.487391803E-1,-3.599817559E0,-6.061294497E0,7.089329150E0
1.072079500E0,4.017067120E-1,-3.337011528E0,-7.600050107E0,8.310100832E0
1.082045500E0,2.563526785E-1,-3.261163493E0,-9.080309002E0,9.651575809E0
1.092010500E0,8.520734411E-2,-3.131627786E0,-1.041534586E1,1.087629451E1
1.101976500E0,-1.495257296E-2,-2.851164333E0,-1.130314967E1,1.165721039E1
1.111941500E0,-9.121672863E-2,-2.734733990E0,-1.160113781E1,1.191945842E1
1.121907500E0,5.878137922E-1,-2.468873081E0,-1.184050995E1,1.210943993E1
1.131872500E0,8.997729068E-1,-2.160820710E0,-1.175193516E1,1.198276752E1
1.141838500E0,5.354429128E-1,-2.172154953E0,-1.164564214E1,1.185858074E1
1.151803500E0,1.745575319E-1,-2.208141057E0,-1.160274696E1,1.181228574E1
1.161769500E0,-2.677624965E-1,-2.323415698E0,-1.135647627E1,1.159480533E1
1.171734500E0,-3.927220266E-1,-2.409381170E0,-1.093565450E1,1.120481538E1
1.181700500E0,1.431713867E-1,-2.265727653E0,-1.019365921E1,1.044340499E1
1.191665500E0,6.932974894E-1,-1.717635093E0,-9.099789585E0,9.286393391E0
1.201630500E0,1.570437871E-2,-1.996912146E0,-8.329355189E0,8.565399150E0
1.211596500E0,-4.663284583E-1,-2.917156008E0,-8.758517429E0,9.243315907E0
1.221561500E0,-1.558366660E-1,-2.249351648E0,-8.487642825E0,8.782024176E0
1.231527500E0,-1.051038256E0,-2.135891984E0,-7.799389874E0,8.154581436E0
1.241492500E0,-2.126036502E0,-3.322944004E0,-7.189604804E0,8.200756386E0
1.251458500E0,-2.070679449E0,-3.653194159E0,-5.609463186E0,7.007111972E0
1.261423500E0,-1.725784211E0,-2.985992062E0,-1.826073754E0,3.902438353E0
1.271389500E0,-1.786549646E0,-1.494532241E0,1.820354592E0,2.956193007E0
1.281354500E0,-3.114214193E0,9.864986631E-1,2.792919633E0,4.297895965E0
1.291320500E0,-4.893618687E0,4.738349676E0,7.043924350E-1,6.848038421E0
1.301285500E0,-3.610410082E0,7.297023418E0,-1.958695621E0,8.373655132E0
1.311251500E0,2.104332222E0,6.134357210E0,1.916833066E0,6.762603159E0
1.321216500E0,6.710705563E0,6.419659234E0,1.043456215E1,1.396873943E1
1.331182500E0,8.264030680E0,5.784821184E0,1.745528358E1,2.016048819E1
1.341147500E0,7.056444408E0,2.579203316E0,2.302329469E1,2.421812948E1
1.351113500E0,2.905735812E0,-1.570804199E0,2.567028244E1,2.588192664E1
1.361078500E0,-1.473267672E0,-2.968000472E0,2.467019104E1,2.489172293E1
1.371044500E0,-2.765417254E0,-1.472600212E0,2.126383943E1,2.149341646E1
1.381009500E0,-1.593017771E0,9.405421793E-2,1.711213038E1,1.718637710E1
1.390975500E0,-2.486938492E-1,9.505662073E-1,1.301462267E1,1.305165997E1
1.400940500E0,6.660102151E-1,1.628396350E0,9.236234363E0,9.402301286E0
1.410906500E0,1.244693288E0,2.609133459E0,6.108098534E0,6.757640601E0
1.420871500E0,1.401097243E0,3.337374055E0,3.451631280E0,5.001489534E0
1.430837500E0,1.097354124E0,3.314959339E0,1.339911686E0,3.740120963E0
1.440802500E0,9.806423112E-1,2.857486927E0,2.916006446E-2,3.021215184E0
1.450768500E0,1.223568321E0,2.605900826E0,-2.994400066E-1,2.894391623E0
1.460733500E0,1.883612110E0,2.623274950E0,1.064468068E-1,3.231237683E0
1.470699500E0,2.475561126E0,2.394913697E0,7.559373951E-1,3.526394171E0
1.480664500E0,2.477375810E0,1.900625023E0,1.378330817E0,3.413145502E0
1.490630500E0,1.953327585E0,1.341377437E0,1.958707901E0,3.074299713E0
1.500595500E0,1.029817541E0,6.178584673E-1,2.544223518E0,2.813422571E0
1.510561500E0,8.335549437E-2,-2.620802455E-1,2.670629210E0,2.684752237E0
1.520526500E0,-7.927204015E-1,-9.073248781E-1,2.142333276E0,2.457892580E0
1.530492500E0,-1.228599704E0,-1.151551381E0,1.137689241E0,2.032206836E0
1.540457500E0,-1.293503213E0,-1.064968590E0,-8.597453535E-2,1.677706851E0
1.550423500E0,-1.161332969E0,-8.154450935E-1,-1.337563444E0,1.950056649E0
1.560388500E0,-8.566068605E-1,-6.676119867E-1,-2.585577950E0,2.804406250E0
1.570354500E0,-6.728660023E-1,-5.832563992E-1,-3.571824306E0,3.681150032E0
1.580319500E0,-4.274600425E-1,-4.392393315E-1,-3.872614435E0,3.920815711E0
1.590285500E0,-2.040027760E-1,-4.267616656E-1,-3.578816407E0,3.609940377E0
1.600250500E0,-3.304458178E-1,-4.828369023E-1,-3.194332741E0,3.247474030E0
1.610216500E0,-7.621488192E-1,-5.799514067E-1,-3.093995690E0,3.238830621E0
1.620181500E0,-1.349968312E0,-7.405045465E-1,-2.880005139E0,3.265760406E0
1.630147500E0,-2.050068014E0,-8.670599279E-1,-2.827790673E0,3.598745875E0
1.640112500E0,-2.552395879E0,-8.886057481E-1,-2.995155526E0,4.034265921E0
1.650077500E0,-2.741884257E0,-6.669796103E-1,-2.966894764E0,4.094539732E0
1.660043500E0,-2.620126517E0,-3.143697023E-1,-2.539923475E0,3.662663311E0
1.670008500E0,-1.977682115E0,-1.800299227E-2,-1.750621283E0,2.641254538E0
1.679974500E0,-1.345084426E0,1.610937148E-1,-1.187170134E0,1.801270725E0
1.689939500E0,-7.729051378E-1,3.660795540E-1,-7.564940500E-1,1.141788001E0
1.699905500E0,4.722430632E-3,6.367424887E-1,-3.740358603E-1,7.384890812E-1
1.709870500E0,1.010503091E0,7.535110930E-1,-3.711929440E-2,1.261060390E0
1.719836500E0,1.756734547E0,4.152838737E-1,9.995359075E-1,2.063407133E0
1.729801500E0,2.150794197E0,-2.513425648E-1,2.674450951E0,3.441188262E0
1.739767500E0,2.311826809E0,-8.299824411E-1,4.429069975E0,5.064590298E0
1.749732500E0,2.035537975E0,-1.353556164E0,5.568937304E0,6.081824713E0
1.759698500E0,1.328809139E0,-1.841815920E0,5.329624801E0,5.793351373E0
1.769663500E0,4.252326918E-1,-1.849926593E0,3.839847223E0,4.283395609E0
1.779629500E0,-8.858487859E-2,-1.445752137E0,1.837003954E0,2.339365309E0
1.789594500E0,-1.889259497E-1,-8.699162927E-1,-3.520140767E-2,8.908908519E-1
1.799560500E0,-1.237330035E-1,-3.541646826E-1,-1.009328824E0,1.076794852E0
