"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.011346708E0,6.276076176E0,-2.177811257E0,8.038543918E0,1.042833555E1
1.021402708E0,6.076384406E0,-1.744403354E0,6.795094918E0,9.281093980E0
1.031457708E0,6.112704971E0,-9.692870915E-2,5.149643995E0,7.993334130E0
1.041512708E0,5.692382551E0,4.965543240E-1,4.272576265E0,7.134752501E0
1.051567708E0,4.722829704E0,6.144324374E-1,2.378185982E0,5.323383905E0
1.061622708E0,4.661683323E0,5.940812033E-1,-1.339798250E0,4.886643350E0
1.071677708E0,4.104682823E0,1.977785611E-1,-5.350856041E0,6.746791667E0
1.081733708E0,3.883721221E0,1.332059460E0,-4.239445356E0,5.901742951E0
1.091788708E0,4.834900070E0,3.894962493E0,-6.079552428E0,8.689531013E0
1.101843708E0,4.769490193E0,3.239238773E0,-6.100153338E0,8.393603235E0
1.111898708E0,3.851779344E0,1.881928697E0,-3.065540508E0,5.270237029E0
1.121953708E0,3.276407769E0,2.506613642E-1,-1.167455077E0,3.487209535E0
1.132008708E0,2.726566014E0,-5.731364769E-1,-1.552992118E0,3.189738574E0
1.142064708E0,1.890332900E0,-1.271905645E0,-2.317274952E-1,2.290152849E0
1.152119708E0,5.044702846E-1,-2.030145088E0,5.005532348E-1,2.150937677E0
1.162174708E0,-9.455444723E-2,-2.382348615E0,5.918434739E-1,2.456583840E0
1.172229708E0,5.080774319E-1,-1.740365852E0,8.899509001E-1,2.019660511E0
1.182284708E0,1.268063731E0,5.289478987E-1,-6.327880168E-1,1.512677157E0
1.192340708E0,1.739715056E0,2.885741258E-1,6.124607563E-2,1.764549400E0
1.202395708E0,1.875664575E0,-2.819463068E0,4.082197355E0,5.303944271E0
1.212450708E0,2.319160094E0,-3.784117411E0,6.440398139E0,7.821558432E0
1.222505708E0,2.995565416E0,-1.980893991E0,7.362491768E0,8.191681036E0
1.232560708E0,1.494019440E0,2.099529904E0,3.178621858E0,4.091913589E0
1.242615708E0,2.257260008E0,4.282734632E0,-4.936089646E0,6.913900467E0
1.252671708E0,9.306267634E-1,3.007874390E0,-4.016681643E0,5.103636540E0
1.262726708E0,-2.421431404E-1,1.460418123E0,-3.693035333E0,3.978688774E0
1.272781708E0,-2.025132270E0,-3.872793944E0,5.371479755E0,6.924773528E0
1.282836708E0,-2.383164009E0,-1.986526029E0,2.105063124E0,3.749272878E0
1.292891708E0,-1.680529832E0,4.399640354E0,-6.589048979E0,8.099171699E0
1.302946708E0,-2.375659108E0,1.488143281E0,-3.845020255E0,4.758414377E0
1.313002708E0,-3.102303707E0,-6.635779926E0,1.560290321E0,7.489483921E0
1.323057708E0,-2.626605816E0,-8.606023214E0,5.434196405E0,1.051157382E1
1.333112667E0,1.589293095E0,-1.093760864E0,8.410975887E0,8.629407902E0
1.343167667E0,3.495521650E0,2.212540795E0,6.447846322E0,7.660857039E0
1.353222667E0,2.400410664E0,7.475620188E0,-1.072451271E0,7.924457097E0
1.363277667E0,9.299853238E-1,1.125811909E1,-1.909061181E1,2.218246103E1
1.373333667E0,-3.079207205E0,7.100868044E0,-7.786996701E0,1.097912390E1
1.383388667E0,-1.594982728E0,-1.132614443E0,3.661070359E0,4.150930203E0
1.393443667E0,-1.832141994E0,-5.421940057E0,1.089527831E1,1.230696013E1
1.403498667E0,-1.062104331E0,-3.451776291E0,1.102170681E1,1.159831221E1
1.413553667E0,-1.229654249E0,7.753466427E-2,4.088070883E0,4.269705463E0
1.423608667E0,-1.186427245E0,4.577774609E0,-1.025632850E1,1.129406500E1
1.433664667E0,-1.686722910E0,7.174599094E0,-8.061686613E0,1.092294362E1
1.443719667E0,-1.401315052E0,6.274614372E0,-6.279183387E0,8.986802179E0
1.453774667E0,-8.810458830E-1,5.048927459E0,-5.104771292E0,7.233712759E0
1.463829667E0,-2.935565382E-1,4.526523764E0,-2.258251988E0,5.067079521E0
1.473884667E0,3.521915397E-1,4.303680528E0,-2.530541618E0,5.004932152E0
1.483939667E0,2.164756179E-1,4.276794446E0,-3.190239691E0,5.339987052E0
1.493995667E0,-4.617864874E-1,4.404078391E0,-3.016527684E0,5.358039987E0
1.504050667E0,-1.225804442E0,3.693444053E0,-1.761384253E0,4.271603913E0
1.514105667E0,-1.780835016E0,3.351484264E0,-2.395383228E0,4.487948410E0
1.524160667E0,-2.131857405E0,4.378455892E0,-3.709881746E0,6.122002496E0
1.534215667E0,-3.287806623E0,3.877427278E0,-4.343280212E0,6.686418899E0
1.544271667E0,-3.641800860E0,2.561211433E0,-3.569163238E0,5.706263552E0
1.554326667E0,-2.043013933E0,2.472889826E0,-1.702201075E0,3.631332885E0
1.564381667E0,-6.543084016E-1,2.001004320E0,-1.135604124E0,2.392014736E0
1.574436667E0,-6.330651748E-1,8.812537515E-1,1.106073931E-1,1.090694130E0
1.584491667E0,-1.028418522E0,-5.091427946E-1,2.847666821E0,3.070191747E0
1.594546667E0,-4.028933313E-1,-1.963533023E0,3.429976702E0,3.972722636E0
1.604602667E0,3.684090847E-1,-2.269735335E0,2.520929965E0,3.412112488E0
1.614657667E0,6.343962935E-1,-2.478261078E0,1.563085874E0,2.997911620E0
1.624712667E0,1.254227757E0,-2.818453839E0,-7.649298280E-1,3.178346575E0
1.634767667E0,1.928760801E0,-2.722915598E0,-1.921180178E0,3.850366327E0
1.644822667E0,1.464721966E0,-2.987752951E0,-1.752326916E0,3.760681821E0
1.654877667E0,9.622622466E-1,-2.881892036E0,-9.338582271E-1,3.178575392E0
1.664933667E0,4.539950725E-1,-2.731983460E0,-9.351422757E-1,2.923069658E0
1.674988667E0,-4.482686019E-1,-2.545469559E0,-8.860326809E-1,2.732290967E0
1.685043667E0,-1.274798262E0,-2.193613358E0,-1.670166519E-1,2.542625559E0
1.695098667E0,-1.518760033E0,-1.768485696E0,3.416317606E-1,2.356031824E0
1.705153667E0,-1.077891813E-1,-1.776106957E0,1.995146287E0,2.673346804E0
1.715208667E0,5.611226414E-1,-2.010994288E0,1.067314785E0,2.344806494E0
1.725264667E0,9.213897707E-1,-2.617064622E0,2.111273451E0,3.486468404E0
1.735319667E0,2.321706849E0,-2.829247799E0,3.483530765E0,5.052717328E0
1.745374667E0,2.810473559E0,-1.739150800E0,3.584654852E0,4.875772507E0
1.755429667E0,3.094681276E0,-2.311638236E-1,1.821455331E0,3.598359131E0
1.765484667E0,2.060681003E0,1.581942560E0,-4.756768405E-1,2.641063595E0
1.775539667E0,1.924638222E0,2.657834918E0,-1.054921319E0,3.446908430E0
1.785595667E0,1.329908854E0,2.780968509E0,-2.162069968E0,3.765234382E0
1.795650667E0,1.201978354E0,2.921725608E0,-2.402217454E0,3.968863966E0
1.805705667E0,8.224981512E-1,2.581665578E0,-2.958770642E0,4.011960130E0
1.815760667E0,5.400605321E-1,4.105090374E0,-4.426155138E0,6.060881261E0
1.825815667E0,-1.261703423E-1,6.013397030E0,-4.099192287E0,7.278752654E0
1.835870667E0,-8.041120201E-2,6.167479348E0,-4.101821195E0,7.407375014E0
1.845926667E0,-2.139569297E-1,6.298422480E0,-3.251605049E0,7.091462381E0
1.855981667E0,1.629117604E-1,5.746351182E0,-1.766950217E0,6.014083906E0
1.866036667E0,1.555982092E-1,2.799767307E0,-1.306691023E0,3.093598100E0
1.876091667E0,4.187784621E-1,-1.871346990E0,2.983857829E0,3.546931420E0
