"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.121849750E0,6.946477577E-1,-9.093753505E-1,6.313837495E0,6.416700316E0
1.131854750E0,1.038326921E0,-2.485218680E0,9.974499718E0,1.033175103E1
1.141858750E0,1.481448219E0,-5.307929876E0,1.299611740E1,1.411622740E1
1.151862750E0,2.044316400E0,-7.618931935E0,1.348629651E1,1.562394146E1
1.161866750E0,-1.147988527E0,-7.406100887E0,4.908158666E0,8.958695748E0
1.171871750E0,-3.419384471E0,-4.810955138E0,3.985579133E-1,5.915769426E0
1.181875750E0,-4.086319934E0,-2.764860014E0,-2.162467579E0,5.386903334E0
1.191879750E0,-4.956195881E0,-3.550908816E0,-2.856340288E0,6.732867953E0
1.201883750E0,-5.067891734E0,-4.845136791E0,-2.306044790E0,7.380834622E0
1.211887750E0,-4.450753790E0,-5.307303640E0,-1.865139002E0,7.173243668E0
1.221892750E0,-3.115190385E0,-4.757671216E0,-1.771306393E0,5.956288515E0
1.231896750E0,-2.031060762E0,-4.332667515E0,-1.723444009E0,5.086007754E0
1.241900750E0,-1.486182417E0,-4.208673214E0,-9.726024628E-1,4.568109451E0
1.251904750E0,-7.686869565E-1,-3.897591401E0,5.678780758E-1,4.013051691E0
1.261909750E0,-5.650680502E-1,-2.950659385E0,1.119284545E0,3.206008515E0
1.271913750E0,-6.815135957E-1,-1.154290071E0,-8.793382037E-1,1.603147537E0
1.281917750E0,-9.441811940E-1,-2.995253760E-1,-1.757163148E0,2.017130612E0
1.291921750E0,-8.330074981E-1,-2.052741069E-1,-4.181098330E-1,9.543871244E-1
1.301926750E0,-3.344433399E-1,8.369920832E-1,-2.516115367E-2,9.016879607E-1
1.311930750E0,5.049428858E-1,1.751743948E-1,2.197470181E0,2.261532353E0
1.321934750E0,1.295855986E0,-5.728090328E-1,3.830127397E0,4.083776291E0
1.331938750E0,2.203015534E0,1.551618900E0,2.689722124E0,3.807282989E0
1.341942750E0,9.816539526E-1,4.296655684E0,-1.081070652E0,4.538018103E0
1.351947750E0,2.766797197E-1,6.146403059E0,-3.723937867E0,7.191838115E0
1.361951750E0,-1.113925280E-1,5.891911184E0,-3.592494214E0,6.901669390E0
1.371955750E0,9.818425253E-2,5.354183691E0,-1.540118011E0,5.572152783E0
1.381959750E0,8.603710055E-2,5.458731907E0,-1.469231631E0,5.653653509E0
1.391964750E0,1.024030186E-1,5.683553841E0,-3.137986633E0,6.493091001E0
1.401968750E0,6.833423124E-1,5.860460765E0,-3.774376534E0,7.004132731E0
1.411972750E0,7.927552655E-1,5.526116390E0,-2.905330015E0,6.293438310E0
1.421976750E0,4.604235014E-1,4.600921397E0,-1.454009575E0,4.847124028E0
1.431981750E0,5.294697627E-1,4.000731608E0,-3.685546803E-1,4.052409676E0
1.441985750E0,1.094573042E0,3.456876817E0,3.103514957E-1,3.639286403E0
1.451989750E0,9.899157760E-1,1.843990792E0,4.895090139E-1,2.149384647E0
1.461993750E0,1.619614124E0,3.147445089E-1,6.540227652E-1,1.774812608E0
1.471998750E0,2.207717280E0,-4.813632578E-1,1.315901265E0,2.614827396E0
1.482002750E0,2.715438763E0,-3.929903115E0,1.721576409E0,5.077555662E0
1.492006750E0,2.286938720E0,-4.924420942E0,-3.689242244E-2,5.429675071E0
1.502010750E0,1.231879407E0,-3.820931481E0,-2.205168625E0,4.580372574E0
1.512014750E0,-8.945514894E-1,-3.461684983E0,-2.664271533E0,4.458904360E0
1.522019750E0,-1.569461386E0,-3.254201213E0,-2.106759401E0,4.182280449E0
1.532023750E0,-8.503254890E-1,-2.862074068E0,-1.570942778E0,3.373778685E0
1.542027750E0,-3.431325947E-1,-1.943722072E0,-1.576023424E0,2.525795974E0
1.552031750E0,6.525691473E-1,-7.955031645E-1,-2.343312603E0,2.559254918E0
1.562036750E0,1.330112922E0,-1.492338073E-1,-1.653165740E0,2.127070304E0
1.572040750E0,1.614360693E0,5.434273589E-1,-6.478375804E-1,1.822407000E0
1.582044750E0,1.966630001E0,9.431617320E-2,1.080132759E0,2.245710551E0
1.592048750E0,2.867535659E0,2.027726680E-1,6.840657592E-1,2.954965901E0
1.602053750E0,2.123682705E0,8.233055055E-2,4.397980914E0,4.884571903E0
1.612057750E0,4.454215926E-1,-1.428011100E0,3.872771725E0,4.151623409E0
1.622061750E0,9.604256362E-2,-9.057863295E-2,2.769895636E0,2.773039938E0
1.632065750E0,-1.663273821E0,1.220394598E0,1.254762778E0,2.414595703E0
1.642069750E0,-2.167991151E0,2.060065291E0,-8.691915303E-1,3.114409824E0
1.652074750E0,-1.110336843E0,2.260413119E0,-2.801684024E0,3.767193749E0
1.662078750E0,-8.645429939E-2,1.846826692E0,-3.941274195E0,4.353376328E0
1.672082750E0,1.247639553E0,1.157953352E0,-3.667198241E0,4.042994355E0
1.682086750E0,2.317591579E0,-1.432357335E-1,-2.025878960E0,3.081547138E0
1.692091750E0,2.289159493E0,-2.276822160E0,-5.774037749E-1,3.279872779E0
1.702095750E0,2.112599600E0,-4.290614340E0,7.631937897E-1,4.843027281E0
1.712099750E0,1.025847501E0,-5.652392274E0,3.313585535E0,6.631873839E0
1.722103750E0,-4.953553525E-1,-5.983984950E0,3.913659550E0,7.167299623E0
1.732108750E0,-1.550343037E0,-4.873552505E0,2.819572411E0,5.839954292E0
1.742112750E0,-6.789558774E-1,-3.219904954E0,4.240938735E-1,3.317924745E0
1.752116750E0,1.794541766E0,-1.808040941E0,-1.493927346E0,2.953169672E0
1.762120750E0,1.684349526E0,-1.598878435E0,-1.671633586E0,2.861433980E0
1.772125750E0,5.899510810E0,-1.118019208E0,-3.895355426E0,7.157373027E0
1.782129750E0,1.007117875E1,-1.234954165E0,-5.215980071E0,1.140877738E1
1.792133750E0,8.678131077E0,-1.556025361E0,-1.837705328E0,9.006016588E0
1.802137750E0,5.292783834E0,-1.643918953E0,1.132702151E0,5.656769785E0
1.812141375E0,2.913249191E0,-1.222311316E0,2.256265689E0,3.882241706E0
1.822146375E0,1.161815584E0,-3.049083227E-1,1.498106644E0,1.920184380E0
1.832150375E0,1.852341639E-1,1.794132169E0,2.489317578E0,3.074072859E0
1.842154375E0,-1.944378422E0,3.567038360E0,1.239261809E0,4.247368590E0
1.852158375E0,-4.192336094E0,5.018047144E0,1.340117508E0,6.674757973E0
1.862163375E0,-5.886348728E0,5.723687375E0,7.670006195E-1,8.246089283E0
1.872167375E0,-7.847145254E0,5.548693074E0,-1.522467021E0,9.730549280E0
1.882171375E0,-1.016650240E1,4.576126864E0,1.465885270E0,1.124488896E1
1.892175375E0,-1.236119749E1,3.709215163E0,8.527459440E-1,1.293385697E1
1.902180375E0,-1.318438021E1,3.229604316E0,9.493913555E-1,1.360733513E1
1.912184375E0,-1.233999432E1,2.251669192E0,1.445878729E0,1.262679846E1
1.922188375E0,-9.812715447E0,9.238121259E-1,5.670945489E-1,9.872406470E0
1.932192375E0,-7.663240966E0,-7.998716193E-1,-1.892137497E0,7.933803692E0
1.942197375E0,-7.220185742E0,-2.970115410E0,-4.097688968E0,8.817240077E0
1.952201375E0,-6.107731914E0,-3.645246039E0,-3.245544995E0,7.818297138E0
1.962205375E0,-2.578781439E0,-4.550105585E0,-3.946302801E0,6.551860830E0
