time,x,y,z
35.18006604,0.1501504315,0.1057527423,0.106264666
35.19003204,0.02773166277,0.03889275491,-0.04608804613
35.19999704,-0.1174117249,-0.06590923011,-0.1191161151
35.20996304,-0.203895845,-0.1455512309,-0.1296140599
35.21992804,-0.1885204453,-0.176656664,-0.0613334915
35.22989404,-0.1083893249,-0.1427925146,0.07044052988
35.23985904,0.08980570413,-0.1053130317,0.1614711526
35.24982529,0.3351901755,-0.1897064799,0.1361936393
35.25979029,0.3908871704,-0.1652335435,0.07591016158
35.26975629,0.2217167696,-0.002785028815,-0.04058727801
35.27972129,0.01548116125,0.2398065931,-0.2193141487
35.28968729,-0.05435169674,0.3420884281,-0.3646066403
35.29965229,0.02084722415,0.2810060745,-0.3602987042
35.30961829,0.1215263374,0.1842872804,-0.144186637
35.31958329,0.1366647787,0.06351245642,0.1000031751
35.32954929,0.129602,-0.05458024979,0.2256019521
35.33951429,-0.04586270906,-0.1722618967,0.2344131213
35.34948029,-0.2724818574,-0.2399486804,0.1546699637
35.35944529,-0.4577308586,-0.2617932934,0.06047833622
35.36941129,-0.5524764367,-0.2680299336,-0.02052138805
35.37937629,-0.6034789214,-0.2468904948,-0.05072196454
35.38934229,-0.5222420195,-0.2405094284,-0.03322811857
35.39930729,-0.318081661,-0.1964342862,-0.06577313617
35.40927329,-0.09559079312,-0.1263051206,-0.05177314773
35.41923829,0.1007062297,-0.05194724858,-0.1404407644
35.42920429,0.2093895234,-0.02464484453,-0.2742474242
35.43916929,0.135746035,-0.1029028094,-0.4290109433
35.44913529,-0.06089107655,-0.1703808475,-0.5854410651
35.45910029,-0.4347751285,-0.1175693804,-0.7257909054
35.46906629,-0.5260593011,-0.2481862378,-0.8408082685
35.47903129,-0.6387446485,-0.308490327,-0.9419041421
35.48899729,-0.6630975708,-0.2908978093,-0.9917668582
35.49896229,-0.6309927023,-0.06050640285,-1.071481218
35.50892829,-0.6803441526,0.4516488773,-1.119239229
35.51889329,-0.8092667062,1.086302156,-1.102585043
35.52885929,-0.7061066193,1.754863438,-1.087851814
35.53882429,-0.5384307669,2.319093436,-1.118159102
35.54879029,-0.2128518791,2.830055884,-1.118421789
35.55875529,-0.1225718927,3.374545097,-0.9232005072
35.56872129,-0.2036927274,4.006781722,-0.5791132084
35.57868629,-0.3217876263,4.664056123,-0.4776827279
35.58865229,-0.6909682511,5.488639246,-0.4505525243
35.59861729,-0.4276310735,6.127130052,-0.09756780982
35.60858329,-0.01105591536,6.379288303,0.5382746463
35.61854829,0.3614250972,6.390746507,1.670286095
35.62851429,0.7583357768,6.345713006,2.994472864
35.63847929,1.324142038,6.125932542,2.917891588
35.64844529,1.86909055,5.482201461,2.487232461
35.65841029,1.735637354,4.336286357,2.161812398
35.66837629,1.16791803,2.71499379,1.884249749
35.67834129,1.045813696,1.626465014,1.405889913
35.68830729,1.348719932,0.4390358484,1.191281896
35.69827229,1.661945334,-0.03207899451,0.6929564506
35.70823829,2.370180998,0.1118051952,0.1415610909
35.71820329,3.350087948,0.2045788729,0.2271953183
35.72816929,3.403377718,0.2862305617,0.5825016698
35.73813429,2.951243522,0.4047097689,1.039330303
35.74810029,2.377957648,0.07252009213,1.859287401
35.75806529,1.941736211,-0.9497141218,3.010726954
35.76803129,1.887849441,-2.935100529,4.331159518
35.77799629,1.924070749,-5.66877091,5.277717898
35.78796229,1.347480322,-8.523958712,4.748033542
35.79792729,0.3548426673,-10.38856796,2.970362163
35.80789329,-0.1589220589,-11.25910142,1.473396018
35.81785829,-0.4170392078,-11.72255407,0.7929786292
35.82782429,-0.2095647937,-11.99407772,1.09900874
35.83778929,0.3780257079,-12.95307254,2.496005623
35.84775529,1.323776002,-14.62732919,3.973592049
35.85772029,2.588013023,-16.28145972,4.932056236
35.86768629,3.838357937,-17.54557979,5.502651513
35.87765129,4.442240828,-18.57375536,5.472710845
35.88761729,4.031287403,-19.33603348,5.124596862
35.89758229,2.936223194,-20.15283103,4.874102143
35.90754829,1.625918592,-20.53007,4.931449295
35.91751329,0.3863104816,-19.43159686,4.656245413
35.92747929,-1.345581293,-17.20170387,3.377003559
35.93744429,-2.409980217,-14.13202441,1.79718003
35.94741029,-4.031216651,-11.17011148,-0.3424836999
35.95737529,-8.250960399,-9.046913214,-4.417067688
35.96734129,-7.769832199,-5.223562156,-3.279662914
35.97730629,-6.153268275,-0.1217454618,-0.3113550241
35.98727229,-5.360522073,3.231002385,0.981764465
35.99723729,-3.884900312,5.673390795,3.049818807
36.00720329,-0.9478161887,8.86021922,4.332450584
36.01716829,2.582606688,11.56096276,5.325345808
36.02713429,5.744920954,12.95067986,5.575155233
36.03709929,6.746095251,12.94133367,2.852298692
36.04706529,6.28259933,12.9212555,-0.2860965143
36.05703029,6.791670789,13.60607555,-1.543935658
36.06699629,7.259186085,14.06559654,-3.883054054
36.07696129,5.9956098,14.47503378,-5.317497091
36.08692729,5.738794241,14.40178103,-6.017592992
36.09689229,6.187594939,14.32475449,-4.933996342
36.10685829,5.673655089,13.81437208,-3.328187787
36.11682329,4.24622111,13.38330833,-4.343039306
36.12678929,2.204580395,12.61971225,-5.72764477
36.13675429,-0.2791554308,10.66117918,-6.347363091
36.14672029,-1.924067826,8.221322617,-7.649711094
36.15668529,-1.571794863,7.469239706,-6.747631899
36.16665129,-0.7211612993,7.442903262,-4.23997219
36.17661629,-0.2551153345,7.517127818,-2.155799706
36.18658229,-0.1776061422,7.574362704,-0.1282864496
36.19654729,-0.6476626756,7.772267565,0.4445363241
36.20651329,-1.196992287,8.464729925,-0.5408174542
36.21647829,-1.339393915,9.692134166,-0.9033831239
36.22644429,-1.209315148,10.66884839,-1.384015626
36.23640929,-1.14871519,11.03068111,-1.673853189
36.24637529,-1.286076664,11.08317624,-1.713234771
36.25634092,-1.343025329,11.03316852,-1.676119862
36.26630692,-1.536662161,10.80759463,-1.742169133
36.27627192,-1.711969726,10.46485541,-1.735508277
36.28623792,-1.596110071,10.10395123,-1.934242127
36.29620292,-1.425047585,9.889749005,-2.220989144
36.30616892,-1.208382809,9.690101089,-2.50250685
36.31613392,-0.8061965525,9.824207565,-2.652175398
36.32609992,-0.06992327057,10.36292675,-2.509716175
36.33606492,0.4988837451,10.58613602,-1.805781577
36.34603092,0.8239459218,10.4868924,-0.6450648308
36.35599592,1.363635887,10.43855229,0.3632085711
36.36596192,2.210720703,10.43821549,0.8213215452
36.37592692,3.135415612,10.30749397,1.622119948
36.38589292,4.01108995,9.582718728,2.733518646
36.39585792,4.118517627,7.829045783,4.761398231
36.40582392,3.601454194,5.164488321,8.8015237
36.41578892,4.414801307,2.370812643,14.29432675
36.42575492,-7.240291978,-24.45757926,14.11762974
36.43571992,-4.542433161,-51.76891318,13.17988837
36.44568592,5.167188565,-55.14083872,6.382184429
36.45565092,7.552716311,-60.16426121,7.817892219
36.46561692,4.373443366,-48.06335486,10.08267789
36.47558192,3.259416345,-26.24286284,5.453230847
36.48554792,4.791311709,-10.84732646,-0.7329101828
36.49551292,1.137644656,-2.487808996,-6.653125107
36.50547892,-2.508121054,1.842850585,-4.226016641
36.51544392,-1.920373262,3.850906062,-1.775116147
36.52540992,-2.228182535,2.714914852,-1.57217654
36.53537492,-4.021602659,-1.395623957,-0.9622546452
36.54534092,-5.287749381,-4.985005698,1.62244096
36.55530592,-5.382191854,-6.836007301,5.187397127
36.56527192,-5.452870658,-6.030179708,6.118126509
36.57523692,-5.717054878,-3.247620757,3.62387008
36.58520292,-5.271996982,0.2219807714,-1.258567269
36.59516792,-1.391120285,3.528361368,-6.573115901
36.60513392,2.60876947,5.007328613,-7.137014362
36.61509892,3.721987236,5.568165472,-3.536406552
36.62506492,3.516285113,6.396087354,-0.2743111588
36.63502992,3.198017657,7.274375398,1.614155163
36.64499592,3.124844431,8.137508628,1.810791471
36.65496092,3.136138035,8.795725016,0.686968317
36.66492692,2.856894019,9.048818822,-0.4157463884
36.67489192,2.101819819,8.655144503,-0.6638607055
36.68485792,1.826476481,7.878363538,-0.338825828
36.69482292,2.146347536,6.975604312,-0.02777193546
36.70478892,2.111170833,6.07989332,0.05711443305
36.71475392,1.744288164,5.002363742,-0.1138634151
36.72471992,1.172030816,3.670660962,-0.5188289997
36.73468492,0.5173411757,2.07416819,-1.100600352
36.74465092,-0.3110226099,0.235258044,-1.752884156
36.75461592,-1.425252383,-1.524098395,-1.94295097
36.76458192,-2.153510814,-3.032196468,-1.236413046
36.77454692,-1.947282295,-4.402786741,0.3693620346
36.78451292,-1.073651412,-5.525713516,1.881664841
36.79447792,-0.4593617932,-6.690463087,2.426667586
36.80444392,4.268467426e-05,-8.282431868,1.620186274
36.81440892,0.8138702922,-9.805643824,-0.209933753
36.82437492,1.097742379,-9.260331908,-2.064871848
36.83433992,0.5217300957,-4.602849224,-2.970916479
36.84430592,0.4314223351,0.1601879811,-2.164839794
36.85427092,0.4276864028,3.299404283,0.7644502102
36.86423692,0.5589375369,5.573853058,3.89637021
36.87420192,0.3828582855,6.816598638,6.207246262
36.88416792,-0.1876008976,6.420625779,7.145520306
36.89413292,-0.9944880062,5.226224978,6.830457709
36.90409892,-1.873358286,3.835791594,4.969908772
36.91406392,-3.178050877,2.00621185,1.584564452
36.92402992,-3.415358078,-0.2379863548,-1.861808428
36.93399492,-1.423796427,-1.790209272,-3.939332335
36.94396092,0.3901472783,-2.357642375,-3.360794785
36.95392592,1.054965173,-2.189075918,-2.117200335
36.96389192,1.409609035,-1.649807099,-1.568793049
36.97385692,1.896735747,-0.9775018448,-1.718162512
36.98382292,2.369897992,-0.2570938861,-2.054319817
36.99378792,2.469086797,0.343705768,-2.001610968
37.00375392,2.217855475,0.6188236964,-1.186666104
37.01371892,1.507030518,0.373944059,-0.0004458501935
37.02368492,0.8255958599,-0.185884155,0.9310126796
37.03364992,0.1655744362,-0.9051051289,1.56716957
37.04361592,-0.4211872226,-1.467257026,1.874136112
37.05358092,-0.7362821259,-1.781348401,1.540671743
37.06354692,-0.7025485155,-1.527145963,0.6215110767
37.07351192,-0.2989875783,-0.942575841,-0.07783462644
37.08347792,0.3702310771,-0.5015876073,-0.3195235844
37.09344292,0.9381331265,-0.03799579203,-0.4043941654
37.10340892,1.248438868,0.4803142673,-0.4265153517
37.11337392,1.358434934,0.851386174,-0.4381637362
37.12333992,1.117176624,0.9633118218,-0.3847081983
37.13330492,0.655592304,0.7550866252,-0.1900597979
37.14327092,0.2369991986,0.418695724,-0.001970657855
37.15323592,-0.01974707052,0.1526123285,0.202886104
37.16320192,-0.1314404377,-0.07932800531,0.4503993273
37.17316692,-0.1678390628,-0.2132216424,0.5658606403
37.18313292,-0.1605260964,-0.2951078045,0.5352991444
37.19309792,-0.1105474591,-0.3341204274,0.5205587523
37.20306392,-0.01625847548,-0.2466080743,0.4641753674
37.21302892,0.2112028912,-0.05516321719,0.3623522463
37.22299492,0.3702953964,-0.03286427557,0.2752962685
37.23295992,0.3007594308,-0.1187627971,0.1237514953
37.24292592,0.1982048231,-0.164071117,-0.02233066276
37.25289092,0.1612510049,-0.1898012048,-0.159302128
37.26285692,0.1556055182,-0.09365894616,-0.2282910866
37.27282192,0.1392667897,0.09825427294,-0.2534405458
37.28278792,0.1312080109,0.2923783243,-0.1070736283
37.29275292,0.1794548491,0.3162495822,0.1235503511
37.30271892,0.2477922817,0.2412678123,0.2163282681
37.31268392,0.2814656657,0.1781389332,0.112491366
37.32264992,0.2533228706,0.04141641319,-0.03836212009
37.33261492,0.1590425116,-0.1842171139,-0.1479097053
37.34258092,0.08294509292,-0.4164270043,-0.2796869427
37.35254592,0.1463445519,-0.5055181056,-0.3536448652
37.36251192,0.2144818635,-0.4797880179,-0.3437826589
37.37247692,0.16484982,-0.3579437381,-0.320327138
37.38244292,0.06244607046,-0.1961547893,-0.2246345302
37.39240792,0.1685866293,-0.06526252806,-0.0999900189
37.40237392,0.346038807,0.01923792422,0.02845167428
37.41233892,0.4018658294,0.03030319512,0.08506587803
37.42230492,0.3515562397,0.03804432392,0.08874187633
37.43226992,0.2891433522,0.09935705781,0.0931017065
37.44223592,0.2017399035,0.2572365582,0.1509423637
37.45220092,0.09089087427,0.3912564951,0.2608640246
37.46216692,0.1247275418,0.4198715991,0.3978800748
37.47213192,0.2900249662,0.3584448445,0.5029082009
37.48209792,0.4336273201,0.2359585404,0.4759363107
37.49206292,0.3462248947,0.01029753149,0.255041952
37.50202892,0.1504469584,-0.2391978979,0.001284340918
37.51199392,0.04704158083,-0.405005638,-0.1037946559
37.52195992,0.05913347661,-0.450442012,-0.04762791038
37.53192492,0.102726662,-0.4223999351,-0.01740803808
37.54189092,0.09941933066,-0.3479824215,-0.05293791309
37.55185592,-0.001288287789,-0.1384755152,-0.1063143674
37.56182192,-0.004336879849,0.03047861159,-0.1095440769
37.57178692,0.02077267215,0.1580823988,-0.07591381609
37.58175292,0.06646778539,0.1960226423,0.03247251213
37.59171792,0.1789055032,0.125443241,0.1777458541
37.60168392,0.1348044871,-0.009511665702,0.2660288702
37.61164892,0.0071574305,-0.1319693184,0.2054992247
37.62161492,-0.07131220356,-0.2106781036,0.1317079479
37.63157992,-0.2144228067,-0.2024762142,0.06593905091
37.64154592,-0.2911869541,-0.0735714215,-0.01559920192
37.65151092,-0.2642067316,0.0539054811,0.01075229868
37.66147692,-0.2068389679,0.1676905435,0.176141232
37.67144192,-0.01751343414,0.2237191486,0.2914752218
37.68140792,0.1828854105,0.2036971128,0.2923811017
37.69137292,0.2470208877,0.1803848487,0.1883844244
37.70133892,0.2556803218,0.261686874,0.1016167143
37.71130392,0.3282702881,0.3775213856,0.1281604421
37.72126992,0.382566217,0.501237359,0.2680720335
37.73123492,0.4730056863,0.5031312722,0.4548701084
37.74120092,0.4808717993,0.3394378853,0.5509360608
37.75116592,0.329753142,0.2055764079,0.4899072093
37.76113192,0.03479517236,0.028778826,0.3877048963
37.77109692,-0.3189331618,-0.2065283346,0.4077266398
37.78106292,-0.6690407538,-0.4226911265,0.4577691579
37.79102792,-0.7882966174,-0.5424801099,0.3763589591
37.80099392,-0.5540888795,-0.6386305547,0.05872767985
37.81095892,-0.06361668304,-0.6487257725,-0.3156942429
37.82092492,0.4237597051,-0.5603263968,-0.5625788905
37.83088992,0.807007269,-0.4613090622,-0.6122452864
37.84085592,1.031098593,-0.412685371,-0.4591555327
37.85082092,1.066148265,-0.3114887792,-0.1394362128
37.86078692,0.6487140781,-0.07833924115,0.3092694685
37.87075192,0.08640635222,0.112693972,0.616558485
37.88071792,-0.1833534801,0.06190856516,0.700746696
37.89068292,-0.2275476131,-0.2212808597,0.4770921591
37.90064892,-0.2385571893,-0.6001874506,0.1294746038
37.91061392,-0.2262504083,-0.9345499527,-0.1293059117
37.92057992,-0.2366771632,-0.9779643595,-0.368430427
37.93054492,-0.3067588203,-0.6424096102,-0.4990151247
37.94051092,-0.3506360342,-0.2988587934,-0.436401093
37.95047592,-0.324172267,-0.1077513206,-0.2444260396
37.96044192,-0.1974240737,-0.002051203251,0.007896518558
37.97040692,-0.04476277471,0.03262570918,0.126694399
37.98037292,0.04821906388,-0.02967520416,0.1071572435
37.99033792,0.01372809291,-0.176702857,-0.04950910583
38.00030392,-0.1713802828,-0.3139796931,-0.2352212065
38.01026892,-0.3815504095,-0.4163720405,-0.3957471567
38.02023492,-0.6004005817,-0.4816053325,-0.5160770077
38.03019992,-0.722826367,-0.4395626825,-0.5396158513
38.04016592,-0.6446580108,-0.2331670797,-0.5209741969
38.05013092,-0.39021189,-0.03494763851,-0.490699507
38.06009692,-0.1921757591,0.1276072955,-0.5446172673
38.07006192,-0.0437668477,0.2764499241,-0.7106729293
38.08002792,-0.1860085545,0.4319209564,-0.9433140519
38.08999292,-0.6095804179,0.5992600822,-1.109703298
38.09995892,-1.049219699,0.7073598969,-1.022191675
38.10992392,-1.359814585,0.784395209,-0.771291014
38.11988992,-1.531981318,0.8643091053,-0.5060639432
38.12985492,-1.615459823,1.136162533,-0.4157034114
38.13982092,-1.740976155,1.663104252,-0.7161327669
38.14978592,-1.81862484,2.347262397,-1.247100586
38.15975192,-1.634279379,3.024954107,-1.692720984
38.16971692,-1.539453768,3.783101165,-1.777059761
38.17968292,-1.132026944,4.589003018,-1.603142518
38.18964792,0.01988754988,5.230783467,-1.305486204
38.19961392,1.132497498,6.146467963,-1.1227613
38.20957892,1.733710112,6.911580809,-1.484272424
38.21954492,1.540414611,7.245531083,-1.014151023
38.22950992,2.106362229,7.198505436,-0.3704912782
38.23947592,3.189756126,6.69653659,0.8705062768
38.24944092,4.505087872,6.315367126,3.4214538
38.25940654,5.788368689,6.202091941,4.236764992
38.26937154,6.027142664,5.661718583,4.776422067
38.27933754,5.854586653,5.236372236,4.003837941
38.28930254,4.488257831,5.040930222,2.844225442
38.29926854,2.600402689,4.007663482,1.649468838
38.30923354,1.978193601,1.257574119,-0.009751693904
38.31919954,1.112885937,-2.15328745,-0.9603478682
38.32916454,0.1323443442,-5.54740961,-0.5016642058
38.33913054,-0.6280384697,-7.862404148,1.155496644
38.34909554,-0.4642185637,-7.947080017,2.980336343
38.35906154,-0.4434249146,-7.610727707,3.62185396
38.36902654,-1.693873178,-10.00391004,4.553978196
38.37899254,-3.961462877,-15.61363752,5.66149405
38.38895754,-6.868691483,-24.81612585,7.83496375
38.39892354,-8.376815869,-33.23909613,9.981211152
38.40888854,-4.859029775,-32.23804346,8.387905698
38.41885454,-0.2277865449,-23.30210162,6.003164402
38.42881954,0.8617893208,-17.89297574,7.076274655
38.43878554,-0.198362698,-16.06967357,8.205726339
38.44875054,-1.45551494,-16.10135378,8.948437332
38.45871654,-1.983636627,-15.22262954,9.396501281
38.46868154,-2.612221958,-13.73388633,7.602951495
38.47864754,-4.074979552,-13.38008651,4.308678144
38.48861254,-5.611096898,-12.73401479,0.7062043409
38.49857854,-6.93473286,-10.95714419,-3.52070093
38.50854354,-4.940562766,-6.405685558,-7.699301915
38.51850954,2.266622277,-0.4208989549,-11.17703809
38.52847454,8.734051509,3.007607757,-9.428407783
38.53844054,10.3320055,4.291488499,-5.16730434
38.54840554,10.12861244,4.809866971,-0.9469793791
38.55837154,10.14456832,6.138239177,0.6136956882
38.56833654,10.30332374,8.413681979,0.2102641207
38.57830254,10.15840284,11.31520663,0.6751470011
38.58826754,10.47832155,14.77655481,2.959195735
38.59823354,10.99830274,14.04100081,3.054839811
38.60819854,9.764521526,13.9213352,4.20351714
38.61816454,7.541123621,15.76383261,3.900420284
38.62812954,6.64754277,16.80831022,2.009931264
38.63809554,6.141630562,13.77375265,-1.925082171
38.64806054,3.376308618,11.38947562,-4.546352257
38.65802654,1.383592434,10.40568743,-4.829163952
38.66799154,-0.7892813616,10.00720787,-7.382247756
38.67795754,-3.937491339,9.339378077,-10.73872496
38.68792254,-4.845012245,8.605366572,-9.872827163
38.69788854,-4.16425104,8.569515538,-6.945688788
38.70785354,-3.532626911,8.7125244,-4.903418328
38.71781954,-3.641524871,8.570911269,-3.899461341
38.72778454,-4.083720262,8.424896353,-1.641112436
38.73775054,-4.758393931,8.331867152,0.2925478935
38.74771554,-5.506551021,8.291875121,1.279689897
38.75768154,-5.783446503,8.80990276,1.382916203
38.76764654,-6.229494917,9.795899439,1.47274917
38.77761254,-5.786009338,10.63283656,1.535406179
38.78757754,-6.302290998,11.15142845,1.309152847
38.79754354,-6.153200448,11.51893999,0.8141657227
38.80750854,-5.131495407,11.7158555,-0.2181800812
38.81747454,-4.14871528,11.70330738,-1.38210344
38.82743954,-3.29609242,11.51151987,-2.271404422
38.83740554,-2.70343326,11.05968096,-2.627712986
38.84737054,-2.311535325,10.63606071,-2.592461877
38.85733654,-1.97292292,10.22035292,-2.389239851
38.86730154,-1.772097083,9.86978778,-2.093217396
38.87726754,-1.539694088,9.722009929,-1.874895227
38.88723254,-1.424328231,9.626327262,-1.748273772
38.89719854,-1.347773706,9.654646497,-1.405670935
38.90716354,-1.012254479,9.775662226,-0.5336581233
38.91712954,-0.7743540779,9.767753282,0.08359632656
38.92709454,-0.3690918933,9.621023837,0.2833549011
38.93706054,-0.2679378399,9.148234937,0.3728681713
38.94702554,-0.2467448992,8.196060891,1.633263279
38.95699154,0.2401072861,6.687969249,4.685741107
38.96695654,2.097538634,4.799453664,7.556012971
38.97692254,3.214252451,-5.825166972,12.98850901
38.98688754,3.923064796,-54.84140047,20.16267541
38.99685354,21.98893393,-60.24705311,12.9623778
39.00681854,21.88403956,-72.98331323,15.85592743
39.01678454,5.581151553,-59.52402852,16.90120143
39.02674954,-0.1430930614,-33.75335407,8.307338083
39.03671554,5.201392438,-12.36011342,0.2925674817
39.04668054,4.753547759,-1.826946158,-9.281218747
39.05664654,-0.06824797019,3.770698636,-5.448878764
39.06661154,-0.340755263,5.947246894,-3.201614864
39.07657754,-1.791067205,5.583595689,-3.562662889
39.08654254,-3.272062118,3.629348629,-4.513765724
39.09650854,-4.504638221,0.7222942704,-5.718505572
39.10647354,-4.628440441,-2.031341429,-6.175868933
39.11643954,-5.187187797,-5.24115292,-7.040150557
39.12640454,-5.508983463,-8.294098232,-7.209602866
39.13637054,-3.083275698,-9.249696992,-5.021485891
39.14633554,-0.2957460281,-6.80570586,-1.84363762
39.15630154,0.5633286497,-2.459927133,0.2871009198
39.16626654,-0.1791518171,1.182084226,1.600189381
39.17623254,-0.5301529368,3.491493503,1.865448904
39.18619754,-0.233399068,5.162356426,1.52049534
39.19616354,0.3879451438,6.436537222,1.0371528
39.20612854,0.9113403073,7.334707553,0.8055258769
39.21609454,1.128404521,7.910526148,1.03299543
39.22605954,1.036295087,8.239269476,1.444327755
39.23602554,0.9357700474,8.171628885,1.939030851
39.24599054,1.225842011,7.682899305,2.309836709
39.25595621,1.701648659,6.948795413,2.013921696
39.26592121,1.781751859,6.231347315,0.871065563
39.27588721,1.40802517,5.056410141,-0.397006647
39.28585221,0.1980861977,3.49520707,-1.943211171
39.29581821,-1.383892542,1.752392989,-3.058090278
39.30578321,-2.023861232,0.05190280974,-2.850175568
39.31574921,-1.614995116,-1.55394843,-1.14653374
39.32571421,-1.358415639,-3.277702927,1.074797174
39.33568021,-1.279955068,-5.145869032,2.79064799
39.34564521,-0.5679346476,-6.996106405,3.612557765
39.35561121,1.369104203,-7.689440001,2.854493737
39.36557621,3.93174031,-6.639053198,0.4762174156
39.37554221,4.789162565,-4.044217935,-2.214000844
39.38550721,3.893443971,-0.879480291,-2.90094051
39.39547321,2.626311994,1.76330097,-1.762814336
39.40543821,1.884597951,3.597954344,-0.1321786487
39.41540421,0.7008368162,4.428109277,1.275663065
39.42536921,-0.855365058,3.967383183,2.265885528
39.43533521,-1.911057625,2.497845742,2.937314284
39.44530021,-2.480502316,0.988780539,3.399047855
39.45526621,-2.767004773,-0.2343219048,3.513784259
39.46523121,-2.661758107,-1.141216282,2.524275742
39.47519721,-2.078451568,-1.543891804,0.3134584138
39.48516221,-1.043256124,-1.275644939,-1.504681545
39.49512821,0.5304921484,-0.4879928309,-2.239174862
39.50509321,1.652622387,0.2521266764,-2.217204095
39.51505921,2.316159157,0.714004088,-1.955270907
39.52502421,2.735502606,0.9229087311,-1.958987544
39.53499021,2.93594779,0.8956671381,-2.393013936
39.54495521,2.004148368,0.5112542242,-2.090067354
39.55492121,0.2857605187,0.01138920665,-0.6046155471
39.56488621,-0.947087918,-0.3498728263,1.273383821
39.57485221,-1.564187928,-0.4915578783,2.787916755
39.58481721,-1.797224323,-0.497845974,3.276590202
39.59478321,-1.791927184,-0.4174537754,2.684205276
39.60474821,-1.599839133,-0.3169524175,1.443721983
39.61471421,-1.059948389,-0.3024630171,0.3348115683
39.62467921,-0.3581528492,-0.3742235559,-0.277695381
39.63464521,0.2225377187,-0.2299990582,-0.546421718
39.64461021,0.6881861459,0.04767059505,-0.7478584434
39.65457621,1.099270622,0.2162323737,-0.9877619541
39.66454121,1.154559116,0.2022236145,-1.196995211
39.67450721,0.846832874,0.04870613694,-1.195525221
39.68447221,0.3395471917,-0.06023684621,-0.7475027865
39.69443821,-0.09637833084,-0.1441204172,-0.07978935063
39.70440321,-0.4733321071,-0.1927382612,0.2895307302
39.71436921,-0.846510327,-0.1115467483,0.3843152654
39.72433421,-0.9786430751,0.04605793297,0.2704189597
39.73430021,-0.7218691778,0.172918539,0.1416599089
39.74426521,-0.2021666406,0.1759737092,0.05451300681
39.75423121,0.1641891577,0.2260141808,-0.3063578475
39.76419621,0.2965809374,0.117433725,-0.3089594199
39.77416221,0.1295943987,-0.08931563437,-0.3790890241
39.78412721,0.05802075148,-0.2387172568,-0.4176154509
39.79409321,-0.003608864956,-0.2679375476,-0.2917475559
39.80405821,-0.0206069584,-0.2803196114,-0.1492677212
39.81402421,-0.05300190356,-0.2334834141,-0.1151762612
39.82398921,-0.144054362,-0.05270621717,-0.04818412676
39.83395521,-0.2737807433,0.2304984105,0.09228061125
39.84392021,-0.2682411642,0.4856206155,0.2322617845
39.85388621,-0.1059377336,0.5549539751,0.2855481917
39.86385121,0.07278460555,0.4264561486,0.3797690552
39.87381721,0.2091203688,0.3023489964,0.4189160179
39.88378221,0.208062443,0.2007963091,0.2856405777
39.89374821,0.1095235386,0.08614644349,0.1414100866
39.90371321,0.02504441036,-0.005049070716,0.02080497801
39.91367921,0.02005256927,0.002162300348,-0.1189456688
39.92364421,0.09315239456,0.07144303501,-0.1520739461
39.93361021,0.1662543395,0.1641120476,-0.07855514959
39.94357521,0.1651434964,0.164468143,-0.01835250959
39.95354121,0.05125733195,-0.007013735175,0.1266350497
39.96350621,-0.111483306,-0.1517960572,0.1827260739
39.97347221,-0.2388823127,-0.1042997092,0.09742820755
39.98343721,-0.2200569096,0.03001609683,0.07576003432
39.99340321,-0.07665010845,0.1513224328,0.06591025338
40.00336821,0.07393460669,0.1294199324,-0.0654500775
40.01333421,0.1253778801,-0.001799772978,-0.215866338
40.02329921,0.05528228112,-0.117479918,-0.2044835633
40.03326521,-0.1119221395,-0.1147252947,-0.1155545761
40.04323021,-0.2719082638,-0.1154602897,-0.05570423082
40.05319621,-0.3475753822,-0.06754761994,0.05354646206
40.06316121,-0.305825294,-0.01804567695,0.2176158249
40.07312721,-0.2338947657,0.01925546587,0.3354125158
40.08309221,-0.1560270477,0.09092946589,0.2865072812
40.09305821,-0.1147465274,0.1257882267,0.09104991853
40.10302321,-0.08420399845,0.1067198718,-0.05390855089
40.11298921,-0.08659466911,-0.02491907895,-0.04956158459
40.12295421,-0.1283240911,-0.165192613,-0.004242154956
40.13292021,-0.124563034,-0.1789774239,0.03818641126
40.14288521,-0.0220798903,-0.1052335095,0.0947798574
40.15285121,0.09825125797,-0.05651860178,0.07006776989
40.16281621,0.1297737803,0.0008267962933,-0.0425501883
40.17278221,0.1188375318,0.03654451311,-0.1091042201
40.18274721,0.06373163564,0.00120277226,-0.115397286
40.19271321,-0.02271343611,-0.05611163557,-0.07854228571
40.20267821,-0.102941401,-0.0678230238,-0.04254141748
40.21264421,-0.1192579101,-0.0503696698,-0.02477421418
40.22260921,-0.08647582445,0.02772047997,0.1015307602
40.23257521,-0.03609959481,0.0895793438,0.1550130491
40.24254021,0.002436955031,0.1249298555,0.09781617031
40.25250592,0.01424719775,0.1373803318,0.09006100819
40.26247092,-0.02958015036,0.154648329,0.09835776865
40.27243692,-0.026673335,0.1192668271,0.03783543214
40.28240192,0.02109235039,0.02624288857,0.05944557175
40.29236792,0.04562816262,-0.02850283742,0.04106090248
40.30233292,0.04704320708,-0.03378287315,0.01282776788
40.31229892,-0.01275010955,-0.04640759647,0.01153012455
40.32226392,-0.1075372029,-0.05871773958,-0.05715419412
40.33222992,-0.1382662397,-0.04393363953,-0.1170068783
40.34219492,-0.09985639175,-0.01527468145,-0.0645987229
40.35216092,0.01404009668,0.01668561459,0.01415552437
40.36212592,0.09159794882,0.1256356144,0.06694637999
