"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.649413375E0,2.003794026E0,-3.573207757E0,1.449661000E0,4.345632427E0
1.659468375E0,1.423064940E0,-3.403522144E0,1.489911479E0,3.978556651E0
1.669523375E0,9.205680907E-1,-3.181588735E0,1.524984248E0,3.646303532E0
1.679578375E0,4.379272163E-1,-2.933931670E0,1.610837161E0,3.375578714E0
1.689633375E0,-1.053902149E-2,-2.646090785E0,1.655751379E0,3.121445201E0
1.699688375E0,-3.670209557E-1,-2.408000935E0,1.609458972E0,2.919508703E0
1.709743375E0,-6.125753617E-1,-2.203732257E0,1.579128295E0,2.779447896E0
1.719798375E0,-8.377399421E-1,-1.985807406E0,1.545931898E0,2.652384719E0
1.729853375E0,-1.057176590E0,-1.792886420E0,1.495532407E0,2.562943861E0
1.739908375E0,-1.276569968E0,-1.641007040E0,1.464541579E0,2.543111682E0
1.749963375E0,-1.400616310E0,-1.492764920E0,1.384614819E0,2.471281318E0
1.760018375E0,-1.464475506E0,-1.363907490E0,1.226441789E0,2.347145417E0
1.770073375E0,-1.506336308E0,-1.382473861E0,1.187611599E0,2.364467035E0
1.780128375E0,-1.544397004E0,-1.571793548E0,1.189682683E0,2.504204853E0
1.790183375E0,-1.703137799E0,-1.807936276E0,1.204994202E0,2.760674368E0
1.800238375E0,-1.989296440E0,-2.016255612E0,1.161646453E0,3.061373793E0
1.810293375E0,-2.112983762E0,-2.166260667E0,1.104557748E0,3.221402408E0
1.820349375E0,-2.131651583E0,-2.396519634E0,1.303071889E0,3.461970707E0
1.830404375E0,-2.073202230E0,-2.680763020E0,1.562623944E0,3.731816106E0
1.840459375E0,-2.153215529E0,-2.907738483E0,1.782745886E0,4.033542251E0
1.850514375E0,-2.250184584E0,-3.082419373E0,1.905013504E0,4.265409277E0
1.860569375E0,-2.115257159E0,-3.339927242E0,1.937211782E0,4.402523858E0
1.870624375E0,-2.100854298E0,-3.634736254E0,2.016906115E0,4.657553724E0
1.880679375E0,-2.185032569E0,-3.836901981E0,2.153447810E0,4.912588076E0
1.890734375E0,-2.265879681E0,-4.016514997E0,2.296658839E0,5.151819608E0
1.900789375E0,-2.344763882E0,-4.211146587E0,2.457228059E0,5.410142601E0
1.910844375E0,-2.490926732E0,-4.419365059E0,2.678112769E0,5.736531314E0
1.920899375E0,-2.630838908E0,-4.490590870E0,2.869111776E0,5.942938844E0
1.930954375E0,-2.721022854E0,-4.455148849E0,2.865135670E0,5.954940726E0
1.941009375E0,-2.753492442E0,-4.451160171E0,2.782733198E0,5.927744221E0
1.951064375E0,-2.592347272E0,-4.541988772E0,2.627090843E0,5.852480900E0
1.961119375E0,-2.459664009E0,-4.725935453E0,2.496772778E0,5.883730725E0
1.971174375E0,-2.307787260E0,-4.972479792E0,2.364935753E0,5.970289644E0
1.981229375E0,-2.118265552E0,-5.247797695E0,2.260313862E0,6.093886146E0
1.991284375E0,-2.148253582E0,-5.539785426E0,2.183265101E0,6.330155015E0
2.001339375E0,-2.370006897E0,-5.838580484E0,2.173323519E0,6.665529978E0
2.011394375E0,-2.612536538E0,-5.963322644E0,2.203411244E0,6.873251431E0
2.021449375E0,-2.834101573E0,-5.927009096E0,2.255803028E0,6.946237532E0
2.031504375E0,-3.033487533E0,-5.798244637E0,2.310262825E0,6.939668710E0
2.041559375E0,-3.020386262E0,-5.799467289E0,2.384076906E0,6.959912119E0
2.051615375E0,-2.961303656E0,-5.863598966E0,2.411645504E0,6.997652908E0
2.061670375E0,-2.965059907E0,-5.901744447E0,2.311841719E0,6.997626734E0
2.071725375E0,-2.845600707E0,-6.073397648E0,2.183315241E0,7.053401153E0
2.081780375E0,-2.603352901E0,-6.542002866E0,2.105687460E0,7.349092972E0
2.091835375E0,-2.375588064E0,-7.082348742E0,2.012262110E0,7.736425606E0
2.101890375E0,-2.316683214E0,-7.480216684E0,1.864487622E0,8.049656940E0
2.111945375E0,-2.542833050E0,-7.567555375E0,1.769562753E0,8.177117256E0
2.122000375E0,-2.823866022E0,-7.188254682E0,1.629182654E0,7.893000747E0
