"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.219818625E0,2.237297906E0,9.562051159E-1,2.166393399E-2,2.433166552E0
1.229873625E0,6.695908599E0,5.967267761E-1,-4.068594977E-2,6.722568717E0
1.239927625E0,3.894042726E0,-4.621680182E-1,7.075330476E-1,3.984692089E0
1.249982625E0,4.776669989E0,2.733102617E-1,2.010852785E0,5.189875105E0
1.260036625E0,9.157672343E0,-1.769249927E0,-2.130422352E0,9.567230918E0
1.270090625E0,7.758537133E0,-4.075973286E0,-4.164865290E0,9.703327241E0
1.280145625E0,6.371117404E0,-1.427705875E0,-4.278360915E0,7.806013910E0
1.290199625E0,5.892449713E0,1.034781754E-2,-4.077013214E0,7.165410486E0
1.300254625E0,3.183255191E0,1.334409749E0,-3.236840830E0,4.731902530E0
1.310308625E0,1.873077766E0,2.415548521E0,-2.662468836E0,4.053644691E0
1.320363625E0,-7.029698074E-1,3.394688463E0,-6.501272039E-1,3.527143560E0
1.330417625E0,-8.721461284E-1,4.646464190E0,2.043493112E0,5.150352652E0
1.340471625E0,3.741329241E-1,6.677284632E0,3.653659598E0,7.620717418E0
1.350526625E0,-7.420292079E-2,6.215804831E0,5.689720899E0,8.427019620E0
1.360580625E0,-2.175232050E0,3.829953734E0,6.106485872E0,7.529233015E0
1.370635625E0,-5.140694831E0,5.492622954E-1,4.360088618E0,6.763047033E0
1.380689625E0,-8.675350142E0,-4.070656121E0,4.044030240E0,1.040125579E1
1.390744625E0,-1.102062858E1,-6.734869766E0,4.254871480E0,1.359840639E1
1.400798625E0,-1.027743227E1,-5.890334775E0,1.859005272E0,1.199072802E1
1.410853625E0,-8.025190632E0,-3.415815915E0,-1.056173208E0,8.785612380E0
1.420907625E0,-6.360529851E0,-1.672867348E0,-2.826689057E0,7.158561041E0
1.430961625E0,-4.676789020E0,-1.210081279E-1,-4.060501846E0,6.194729514E0
1.441016625E0,-2.240433767E0,1.355198647E0,-3.103924847E0,4.060844284E0
1.451070625E0,-7.877544343E-2,3.061543059E0,-3.439081401E0,4.605055087E0
1.461125625E0,1.199446948E0,4.224714466E0,-4.496232263E0,6.285140401E0
1.471179625E0,1.355852950E0,4.450236311E0,-3.261587416E0,5.681627664E0
1.481234625E0,1.005843299E0,3.785892041E0,-1.746225931E0,4.288823182E0
1.491288625E0,4.222069770E0,1.433379428E0,2.002963137E0,4.887976172E0
1.501343625E0,8.523643547E0,-1.497854337E0,5.677706625E0,1.035047919E1
1.511397625E0,1.108065142E1,-1.780885887E0,6.388414637E0,1.291372262E1
1.521451625E0,6.848742537E0,1.163537443E-2,-6.660148928E-1,6.881059915E0
1.531506625E0,9.343587488E-1,4.714463800E-1,-4.981098588E0,5.089855706E0
1.541560625E0,-1.286846158E0,5.606339604E-1,-5.670582962E-1,1.513881958E0
1.551615625E0,-1.549986942E0,5.380701399E-1,-1.650547357E0,2.327291467E0
1.561669625E0,-1.117236266E0,1.504190379E-1,-1.638939464E0,1.989212238E0
1.571724625E0,-8.844808298E-1,-1.275906894E0,-9.221398222E-1,1.805709443E0
1.581778625E0,-9.775030142E-1,-2.084654002E0,-2.103893681E0,3.118920177E0
1.591832625E0,-7.786778015E-1,-2.249804515E0,-2.610794068E0,3.533299469E0
1.601887625E0,-4.629638243E-1,-2.646768478E0,-1.612052797E0,3.133437904E0
1.611941625E0,5.903027326E-2,-2.255555837E0,-1.270455535E0,2.589415759E0
1.621996625E0,1.063713777E0,-1.127056664E-1,3.417891238E-1,1.122946736E0
1.632050375E0,8.826468506E-1,8.188148439E-1,7.906376233E-1,1.440357963E0
1.642105375E0,4.477517080E-1,1.048558964E0,3.776552137E-1,1.201074915E0
1.652159375E0,2.824784034E-1,1.361099657E0,6.258625015E-1,1.524496702E0
1.662214375E0,1.049130821E-1,5.294905204E0,-1.172501809E0,5.424185502E0
1.672268375E0,-4.731794947E-1,3.476177307E0,6.508296007E-1,3.568092862E0
1.682322375E0,-2.882431734E-1,2.342571176E0,1.452219157E0,2.771220728E0
1.692377375E0,-1.876339343E-1,3.531835783E0,-9.970888478E-1,3.674677763E0
1.702431375E0,-5.940689242E-1,4.737494813E0,-2.562656280E0,5.418854326E0
1.712486375E0,-7.372815612E-1,4.560642852E0,-3.658168970E0,5.892813211E0
1.722540375E0,-5.638341415E-1,4.012636539E0,-2.382860246E0,4.700764181E0
1.732595375E0,-5.356958780E-1,3.544582713E0,-1.466580504E0,3.873227989E0
1.742649375E0,-3.150161120E-1,2.386377931E0,-8.201047397E-1,2.542952333E0
1.752703375E0,1.413026440E-1,1.071146173E0,-3.923493397E-1,1.149460119E0
1.762758375E0,4.267999649E-2,1.369511461E-1,-5.727160621E-1,5.904073901E-1
1.772812375E0,-3.780835953E-1,-6.095277929E-1,-1.054582180E0,1.275388141E0
1.782867375E0,-7.329224619E-1,-1.630110168E0,-1.524419407E0,2.349103877E0
1.792921375E0,-1.614357769E-1,-4.291960369E0,-2.261162732E0,4.853848187E0
1.802976375E0,8.317950779E-1,-3.581923032E0,-1.504976245E0,3.973286947E0
1.813030375E0,-1.145785881E0,4.905989349E-1,-1.245375073E0,1.761951098E0
1.823085375E0,-3.581673941E-1,-4.319507772E-1,-1.042915231E0,1.184287775E0
1.833139375E0,-1.858400086E-1,-5.057870775E-1,-5.852150702E-1,7.955084884E-1
1.843193375E0,-3.234252852E-1,5.577331567E-1,-1.073288008E0,1.252045262E0
1.853248375E0,-2.554236290E-1,-6.290060377E-1,-5.819593406E-1,8.941848242E-1
1.863302375E0,-5.688627470E-1,5.767097104E-1,1.389076245E-1,8.218845680E-1
1.873357375E0,-1.252854539E0,2.660489554E0,-7.333589566E-1,3.030786123E0
1.883411375E0,-4.963289139E-1,1.273394346E0,3.208484538E-1,1.403858711E0
1.893466375E0,-1.045511979E0,1.129980272E-1,1.320427594E0,1.688014480E0
1.903520375E0,-1.464525500E0,1.159703423E0,-1.314454079E-1,1.872705226E0
1.913574375E0,-1.404270819E0,9.687269282E-1,-3.565284926E-2,1.706364416E0
1.923629375E0,-1.429065060E0,1.247260800E0,-6.229670334E-1,1.996490515E0
1.933683375E0,-1.025526489E0,8.304057795E-1,2.545409918E-1,1.343900835E0
1.943738375E0,-6.561493975E-1,4.007015026E-1,-5.836219233E-2,7.710381777E-1
1.953792375E0,-4.849186572E-1,3.465820134E-1,7.147975552E-1,9.306990604E-1
1.963847375E0,2.834952343E-1,-1.566827508E0,1.744971703E0,2.362254057E0
1.973901375E0,2.188885007E0,-1.102402932E1,1.201508092E0,1.130327659E1
1.983956375E0,1.962296045E0,-1.810701775E1,-9.915462720E-1,1.824000717E1
1.994010375E0,3.365613475E0,-1.725540704E1,-1.261941404E0,1.762580274E1
2.004064375E0,3.395041927E0,-6.238337662E0,1.564010904E0,7.272502772E0
2.014119375E0,1.156332796E0,4.116480750E-1,1.914634513E0,2.274287798E0
2.024173375E0,-1.241828737E-1,5.818383032E-1,1.613473378E-2,5.951617653E-1
2.034228375E0,-9.788160065E-1,9.423711884E-1,6.538948573E-2,1.360301443E0
2.044282375E0,-1.241447498E0,1.693961763E0,4.759645966E-1,2.153425328E0
2.054337375E0,-1.522481347E0,1.868432738E0,5.239865363E-1,2.466485808E0
2.064391375E0,-1.757467496E0,1.173098810E0,1.034758438E0,2.352780874E0
2.074445375E0,-1.387956795E0,8.905818146E-1,1.220631995E0,2.051707216E0
2.084500375E0,-1.081839269E0,9.676182961E-1,8.987673318E-1,1.707174299E0
2.094554375E0,-9.826222515E-1,9.154915380E-1,3.766168213E-1,1.394815929E0
2.104609375E0,-9.553142926E-1,7.551182002E-1,1.238436621E-2,1.217777593E0
