"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.421576292E0,-7.601139151E-1,-1.735658258E-1,7.498913741E-1,1.081774160E0
1.431542292E0,-7.090791245E-1,-2.326794219E-1,6.054575461E-1,9.609951916E-1
1.441508292E0,-7.039622992E-1,-2.838890442E-1,4.039975780E-1,8.598662402E-1
1.451473292E0,-7.365401343E-1,-3.111794615E-1,1.961097658E-1,8.232758146E-1
1.461439292E0,-7.580138145E-1,-3.787604105E-1,3.631120920E-4,8.473750783E-1
1.471405292E0,-6.194147037E-1,-4.672931027E-1,-4.315362096E-2,7.771098082E-1
1.481370292E0,-3.243464410E-1,-6.063936853E-1,7.272825301E-2,6.915224611E-1
1.491336292E0,-4.637470588E-2,-7.411152881E-1,3.520006281E-1,8.217706042E-1
1.501301292E0,1.225607099E-1,-6.858009204E-1,5.837918580E-1,9.089317705E-1
1.511267292E0,2.100183732E-1,-4.165223140E-1,5.616695023E-1,7.301172405E-1
1.521233292E0,3.062270525E-1,-1.528751609E-1,3.579367214E-1,4.952418794E-1
1.531198292E0,5.848506425E-1,7.159506261E-2,1.351098579E-1,6.045087268E-1
1.541164292E0,8.673116505E-2,-3.018341491E-1,1.004633510E-1,3.297256942E-1
1.551130292E0,-1.326897136E-1,-5.479338080E-1,-2.465653896E-1,6.153312193E-1
1.561095292E0,-2.575555969E-2,-3.270622534E-1,-4.780011088E-1,5.797569546E-1
1.571061292E0,1.282908350E-1,-4.060598910E-2,-5.353155166E-1,5.519692809E-1
1.581027292E0,1.600151959E-1,-1.446601152E-2,-4.476528901E-1,4.756124877E-1
1.590992292E0,1.497136079E-1,-1.481406704E-1,-2.738742256E-1,3.454951723E-1
1.600958292E0,1.700205311E-1,-2.528833061E-1,-5.775236428E-2,3.101488080E-1
1.610924292E0,1.762443622E-1,-2.860495904E-1,1.153608871E-1,3.552387615E-1
1.620889292E0,9.228792027E-2,-2.683284339E-1,1.492355615E-1,3.206063965E-1
1.630855292E0,-1.181741013E-2,-3.028562424E-1,5.567367911E-2,3.081576111E-1
1.640821292E0,-6.161350461E-2,-3.673381671E-1,-1.789902878E-1,4.132445718E-1
1.650786292E0,-1.395259493E-1,-3.775310335E-1,-5.093328291E-1,6.491664675E-1
1.660752292E0,-2.644880923E-1,-2.809218746E-1,-8.917968661E-1,9.716854949E-1
1.670717292E0,-3.890522775E-1,-2.041952956E-1,-1.305176886E0,1.377150717E0
1.680683292E0,-4.419813833E-1,-1.455983010E-1,-1.616276826E0,1.681932575E0
1.690649292E0,-4.710447494E-1,-1.456383544E-1,-1.780248540E0,1.847262448E0
1.700614292E0,-4.088466374E-1,-1.436166796E-1,-1.745003863E0,1.798004395E0
1.710580292E0,-3.228335105E-1,-1.061968383E-1,-1.571972473E0,1.608289992E0
1.720546292E0,-1.440656544E-1,-5.653555870E-2,-1.485196284E0,1.493237819E0
1.730511292E0,9.058952339E-2,-4.110154063E-2,-1.496332306E0,1.499635345E0
1.740477292E0,2.056149995E-1,1.892217457E-2,-1.604076025E0,1.617311186E0
1.750443292E0,1.399083389E-1,9.866387039E-2,-1.695137054E0,1.703760116E0
1.760408292E0,-8.930235023E-2,1.890565619E-1,-1.789295937E0,1.801470855E0
1.770374292E0,-4.375495958E-1,2.993698400E-1,-1.958009158E0,2.028514682E0
1.780340292E0,-7.472346917E-1,3.764683020E-1,-2.066103126E0,2.229096273E0
1.790305292E0,-7.987853529E-1,4.575630435E-1,-2.060666385E0,2.256937732E0
1.800271292E0,-6.739787275E-1,5.532454187E-1,-1.957615056E0,2.143031620E0
1.810237292E0,-4.734789087E-1,6.847387737E-1,-1.694380424E0,1.887849169E0
1.820202292E0,-2.662785098E-1,8.727302653E-1,-1.267081692E0,1.561428312E0
1.830168292E0,-2.828543794E-1,1.112990310E0,-8.297777885E-1,1.416786931E0
1.840133292E0,-4.240795844E-1,1.260027026E0,-4.332336563E-1,1.398285737E0
1.850099292E0,-5.883190647E-1,1.381567250E0,-8.877242804E-3,1.501641167E0
1.860065292E0,-7.560586517E-1,1.474680651E0,2.875298131E-1,1.681957521E0
1.870030292E0,-9.778348437E-1,1.514060479E0,4.763738286E-1,1.864261822E0
1.879996292E0,-1.413186946E0,1.575104826E0,6.354677957E-1,2.209495842E0
1.889962292E0,-2.082955532E0,1.769792841E0,6.878220105E-1,2.818504846E0
1.899927292E0,-2.619554074E0,1.963825676E0,7.221644622E-1,3.352640205E0
1.909893292E0,-2.615021020E0,2.066977869E0,9.712687129E-1,3.471900828E0
1.919859292E0,-2.083171148E0,2.092064763E0,1.374066442E0,3.256439097E0
1.929824292E0,-1.228752901E0,1.950972619E0,1.825210705E0,2.940666926E0
1.939790292E0,-2.955962663E-1,1.619094307E0,2.195124278E0,2.743613333E0
1.949756292E0,4.467152891E-1,1.138737647E0,2.446846327E0,2.735568483E0
1.959721292E0,1.050412677E0,6.909423772E-1,2.609564399E0,2.896652294E0
1.969687292E0,1.491093493E0,4.016350105E-1,2.575152365E0,3.002678836E0
1.979652292E0,1.770861274E0,1.648081586E-1,2.340105990E0,2.939252869E0
1.989618292E0,1.915695344E0,1.720104665E-2,1.935618415E0,2.723380836E0
1.999584292E0,2.003627235E0,-1.506301224E-2,1.423217552E0,2.457701607E0
2.009549292E0,2.003957164E0,3.522041112E-2,9.400925285E-1,2.213788326E0
2.019515292E0,1.767919540E0,4.314046472E-2,6.814426982E-1,1.895195174E0
2.029481292E0,1.388567683E0,1.845322788E-2,6.281277859E-1,1.524140823E0
2.039446292E0,9.602136015E-1,3.807122111E-3,7.986349332E-1,1.248936512E0
2.049412292E0,5.874954113E-1,-7.813517332E-2,1.065602428E0,1.219329528E0
2.059378292E0,3.774651061E-1,-2.162186328E-1,1.278031772E0,1.350035412E0
2.069343292E0,3.389853839E-1,-3.405821854E-1,1.398387351E0,1.478646171E0
2.079309292E0,3.274236844E-1,-5.752558002E-1,1.460671892E0,1.603648303E0
2.089275292E0,3.417172761E-1,-8.219024661E-1,1.414878253E0,1.671578545E0
2.099240292E0,5.866556049E-1,-8.918623549E-1,1.168191826E0,1.582483934E0
2.109206292E0,8.857657555E-1,-8.524082673E-1,6.924822414E-1,1.410926108E0
2.119172292E0,1.230061215E0,-8.099302921E-1,1.643664014E-1,1.481908899E0
2.129137292E0,1.550160019E0,-7.227205324E-1,-3.797164303E-1,1.752000463E0
