"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.633203333E-1,-2.144875061E0,-2.855175523E0,-3.474320816E0,4.982310852E0
8.732853333E-1,-2.560348677E0,-3.870934530E0,-2.887327023E0,5.465910429E0
8.832513333E-1,-2.845403071E0,-3.489505742E0,-2.453439063E0,5.127604918E0
8.932163333E-1,-2.740405497E0,-2.797694761E0,-2.781939147E0,4.803759328E0
9.031813333E-1,-2.557574758E0,-2.285574711E0,-3.801526911E0,5.120219454E0
9.131473333E-1,-2.467831399E0,-2.058102673E0,-4.912135357E0,5.869842604E0
9.231123333E-1,-3.120489132E0,-3.135523201E0,-5.325221847E0,6.922928996E0
9.330783333E-1,-5.432309509E0,-4.372592011E0,-4.787945175E0,8.458957766E0
9.430433333E-1,-6.471041642E0,-5.692753850E0,-3.991214095E0,9.497979589E0
9.530083333E-1,-5.954736008E0,-6.781942191E0,-3.557023249E0,9.700826522E0
9.629743333E-1,-6.317566264E0,-6.957245225E0,-3.219144816E0,9.933669914E0
9.729393333E-1,-6.623156372E0,-7.410326670E0,-2.794245781E0,1.032409566E1
9.829053333E-1,-5.677258728E0,-8.204549879E0,-1.877027560E0,1.015229717E1
9.928703333E-1,-3.360769057E0,-7.546426461E0,-7.767260009E-1,8.297386593E0
1.002835333E0,-1.279710508E0,-5.280932112E0,1.278487855E-1,5.435278123E0
1.012801333E0,-8.134242958E-1,-3.931258207E0,-2.567307740E-1,4.022730524E0
1.022766333E0,2.701980811E-1,-3.280295582E0,-1.181335782E0,3.496984464E0
1.032732333E0,6.463167197E-1,-3.227580302E0,-9.509654260E-1,3.426271319E0
1.042697333E0,7.143864959E-1,-3.582699543E0,5.907880515E-1,3.700691098E0
1.052662333E0,1.831717486E0,-3.425232856E0,2.235188230E0,4.481459081E0
1.062628333E0,4.307996358E0,-2.305993480E0,3.189263790E0,5.835052877E0
1.072593333E0,5.187660837E0,-5.058648455E-1,4.551296663E0,6.919683917E0
1.082559333E0,6.635174155E0,5.548528183E-1,4.553747231E0,8.066598512E0
1.092524333E0,7.590417988E0,1.435111666E0,3.337209456E0,8.414924699E0
1.102489333E0,7.558578730E0,2.163441432E0,3.536743936E0,8.620971460E0
1.112455333E0,8.138591532E0,2.595095756E0,3.368578598E0,9.182511415E0
1.122420333E0,7.375127601E0,3.213762747E0,2.277391094E0,8.361057847E0
1.132386333E0,6.512367423E0,3.831167616E0,1.015650249E0,7.623668421E0
1.142351333E0,6.578377810E0,4.254521525E0,4.284488797E-2,7.834401298E0
1.152316333E0,6.897122984E0,5.002649671E0,-3.327410692E-1,8.526870810E0
1.162282333E0,6.889926231E0,5.809289442E0,-5.307938647E-1,9.027772118E0
1.172247333E0,6.804471513E0,5.720623434E0,-9.591363251E-1,8.941269906E0
1.182213333E0,6.124176039E0,5.073247783E0,-1.712821373E0,8.134932838E0
1.192178333E0,4.703734159E0,5.155015247E0,-2.373102413E0,7.370950570E0
1.202143333E0,3.862911565E0,5.411747190E0,-3.034061730E0,7.308530905E0
1.212109333E0,3.791557408E0,4.744915807E0,-2.715346377E0,6.653062418E0
1.222074333E0,4.608539734E0,3.975254704E0,-1.778606057E0,6.340719829E0
1.232040333E0,4.526669360E0,4.112093292E0,-2.715497235E0,6.691335589E0
1.242005333E0,4.184643497E0,4.792517405E0,-4.663118815E0,7.888228024E0
1.251970333E0,3.544911911E0,5.018303837E0,-6.345660966E0,8.832733832E0
1.261936333E0,3.224730662E0,4.470011302E0,-7.378132485E0,9.209599766E0
1.271901333E0,2.422078691E0,3.464656830E0,-7.197162330E0,8.346823213E0
1.281867333E0,1.613759015E0,2.902056744E0,-6.657266105E0,7.439445106E0
1.291832333E0,2.028832389E0,2.549666691E0,-5.569603887E0,6.452708621E0
1.301797333E0,2.224741595E0,1.545350977E0,-3.716629432E0,4.599012844E0
1.311763333E0,1.680166427E0,4.257451272E-1,-1.709054596E0,2.434149903E0
