"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.172057083E0,4.739921408E0,-2.043397803E0,1.022563529E1,1.145451643E1
1.182061083E0,4.883419681E0,-1.886987708E0,7.455659548E0,9.110179454E0
1.192066083E0,6.513543298E0,-1.728373212E0,5.223480295E0,8.526327853E0
1.202070083E0,6.719172916E0,-6.973202276E-1,3.639426305E0,7.673262931E0
1.212074083E0,5.030120475E0,-3.578215313E-1,4.330401500E-1,5.061390324E0
1.222079083E0,1.962102209E0,3.445237935E-2,-6.222157831E0,6.524283878E0
1.232083083E0,-1.521265419E0,4.390594127E0,-1.413975911E1,1.488369420E1
1.242087083E0,-1.972125506E0,8.137744271E0,-1.151824417E1,1.424015834E1
1.252092083E0,-5.087475228E-1,6.403503962E0,-5.491633605E0,8.451137597E0
1.262096083E0,-1.500301981E0,4.021735976E0,-2.894902675E0,5.177424822E0
1.272100083E0,1.159887611E0,1.250611255E0,2.184096429E0,2.771217240E0
1.282105083E0,-2.627005473E0,-3.289238899E0,-4.344810136E-1,4.231905486E0
1.292109083E0,-5.221154857E0,-5.309960614E0,-4.778444034E0,8.848144843E0
1.302114083E0,-4.375321784E0,-5.651609332E0,-6.847510529E0,9.898107354E0
1.312118083E0,-3.259116383E0,-3.501418567E0,-5.323149594E0,7.156653770E0
1.322122083E0,-2.776798859E0,-2.041758243E0,-2.662355985E0,4.355172559E0
1.332127083E0,-3.440684123E0,-3.218365383E0,-1.317755417E0,4.892102034E0
1.342131083E0,-1.613124007E0,-5.444262972E0,-6.952103768E0,8.976297409E0
1.352135083E0,-2.506154636E0,-3.777871415E0,-4.905418661E0,6.679540083E0
1.362140083E0,-7.089622094E0,1.549921453E-2,1.326468937E0,7.212662581E0
1.372144083E0,-9.978041961E0,8.213355786E-1,-5.602193928E-1,1.002745029E1
1.382149083E0,-1.166514845E1,1.591347222E0,4.138893127E-1,1.178046598E1
1.392153083E0,-1.134292827E1,1.734104653E0,-3.767361045E-1,1.148090026E1
1.402157083E0,-1.065840176E1,-2.826707768E-1,-1.148218907E0,1.072379771E1
1.412162083E0,-9.773284163E0,-1.314261998E0,6.841637000E-2,9.861493231E0
1.422166083E0,-8.258656504E0,-5.197063744E-1,5.350329499E-1,8.292271235E0
1.432170083E0,-6.500895771E0,1.132299278E0,4.523470348E-1,6.614254706E0
1.442175083E0,-4.439524212E0,3.797704878E0,1.764662787E0,6.102947839E0
1.452179083E0,-4.431349220E0,5.287558762E0,1.800883949E0,7.130099338E0
1.462184083E0,-6.454826143E0,3.680092228E0,3.079436123E-1,7.436577749E0
1.472188083E0,-7.526127852E0,3.271358698E0,-2.400051645E0,8.550124916E0
1.482192083E0,-5.992466336E0,4.098946412E0,-3.422209845E0,8.026364975E0
1.492197083E0,-6.362822544E0,3.731311791E0,-3.683990859E0,8.244997699E0
1.502201083E0,-6.694843821E0,3.519039736E0,-3.381220279E0,8.284758598E0
1.512205083E0,-6.921175506E0,3.495495338E0,-3.484607822E0,8.500802886E0
1.522210083E0,-6.563911799E0,3.699517556E0,-3.422025073E0,8.275362460E0
1.532214083E0,-6.443972542E0,3.897873237E0,-3.467950274E0,8.291253041E0
1.542219083E0,-6.107199817E0,4.082786754E0,-3.436425596E0,8.110244026E0
1.552223083E0,-5.429229780E0,3.927753094E0,-3.535009067E0,7.576283355E0
1.562227083E0,-4.622246193E0,3.534327282E0,-3.082150401E0,6.584548602E0
1.572232083E0,-4.436235738E0,3.049410671E0,-2.110683467E0,5.782220824E0
