"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.452425000E-1,5.342260634E0,8.988222957E-2,8.700021299E0,1.020971097E1
9.552085000E-1,4.328633521E0,1.495904582E0,8.638426729E0,9.777382831E0
9.651735000E-1,3.208038030E0,1.735979563E0,6.677823746E0,7.609103957E0
9.751385000E-1,1.935938258E0,1.456924119E0,4.961239105E0,5.521266004E0
9.851045000E-1,1.394331138E0,1.057171035E0,5.179720902E0,5.467291701E0
9.950695000E-1,7.986782026E-1,1.359995118E-1,6.510753007E0,6.560966960E0
1.005034500E0,2.210452169E-1,1.075328102E0,7.495315949E0,7.575285651E0
1.015000500E0,1.728165636E0,1.953580477E0,8.536833111E0,8.926396401E0
1.024965500E0,2.821209632E0,9.225502968E-1,8.143369292E0,8.667455582E0
1.034931500E0,4.195454999E0,1.255134661E0,7.942102282E0,9.069409811E0
1.044896500E0,6.851063297E0,2.413007905E0,8.685550609E0,1.132247609E1
1.054861500E0,8.614568335E0,3.359283864E0,8.847911416E0,1.279769948E1
1.064827500E0,8.414766637E0,3.842004846E0,7.342636963E0,1.181031822E1
1.074792500E0,8.258534882E0,4.336217360E0,4.138160764E0,1.020443795E1
1.084758500E0,9.175524477E0,5.944726160E0,9.943079120E-1,1.097809941E1
1.094723500E0,1.068429790E1,7.271274034E0,-8.274979591E-1,1.295030504E1
1.104688500E0,1.201715902E1,8.081179476E0,-1.725671214E0,1.458408426E1
1.114654500E0,1.247019076E1,8.858918214E0,-2.469013706E0,1.549458351E1
1.124619500E0,1.206718429E1,8.474773103E0,-2.938911159E0,1.503582105E1
1.134584500E0,1.141088345E1,7.484995029E0,-2.845563869E0,1.394025270E1
1.144550500E0,1.113023113E1,6.650264064E0,-2.011950307E0,1.312082319E1
1.154515500E0,1.067982478E1,5.422003791E0,-1.028076167E0,1.202138607E1
1.164481500E0,9.018098720E0,4.000667873E0,-6.115111685E-1,9.884603880E0
1.174446500E0,6.747567580E0,3.191917841E0,-1.072892736E0,7.541160824E0
1.184411500E0,4.691925123E0,2.571707186E0,-2.366744151E0,5.850582627E0
1.194377500E0,2.535977190E0,1.657755219E0,-3.563992546E0,4.677753258E0
1.204342500E0,7.611039948E-1,1.186937415E0,-3.832700171E0,4.083832798E0
1.214307500E0,-3.762420148E-1,1.084163829E0,-3.020977123E0,3.231605180E0
1.224273500E0,-1.525350283E0,7.115084964E-1,-2.051447080E0,2.653558544E0
1.234238500E0,-2.099591884E0,4.565804189E-1,-1.702618274E0,2.741470544E0
1.244204500E0,-2.917262428E0,5.194958746E-2,-2.076113559E0,3.580972821E0
1.254169500E0,-3.795055212E0,-7.761903960E-1,-2.137516632E0,4.424239251E0
1.264134500E0,-3.838991191E0,-1.021320294E0,-1.562891454E0,4.268908315E0
1.274100500E0,-3.960649529E0,-1.169907692E0,-9.196138251E-1,4.230971317E0
1.284065500E0,-3.821439604E0,-1.516274820E0,-6.754937410E-1,4.166387136E0
1.294031500E0,-3.879584316E0,-1.838085981E0,-7.606727627E-1,4.359857520E0
1.303996500E0,-4.047801694E0,-2.544503892E0,-1.921959904E0,5.152972781E0
1.313961500E0,-3.030235312E0,-2.407898316E0,-2.673977034E0,4.704301598E0
